genus	deep_species	shallow_species	deep_depth	shallow_pangenome_kmers	overlap_kmers	ambiguous_at_b1	ambiguous_at_b4	frac_misassigned_at_b1	frac_misassigned_at_b4	misassigned_at_b1	misassigned_at_b4
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	1	20044000	52400	43000	52400	0.000469	0.0	9400	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	2	20044000	52400	43000	52400	0.000469	0.0	9400	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	3	20044000	52400	43000	52400	0.000469	0.0	9400	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	4	20044000	52600	43200	52600	0.000469	0.0	9400	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	5	20044000	53400	43800	53400	0.000479	0.0	9600	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	6	20044000	53400	43800	53400	0.000479	0.0	9600	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	7	20044000	53400	43800	53400	0.000479	0.0	9600	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	8	20044000	53400	43800	53400	0.000479	0.0	9600	0
Phytophthora	Phytophthora fragariae	Phytophthora kernoviae	9	20044000	53400	43800	53400	0.000479	0.0	9600	0
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	1	29333200	308600	269400	305400	0.001336	0.000109	39200	3200
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	2	29333200	310000	270200	306800	0.001357	0.000109	39800	3200
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	3	29333200	310600	270600	307400	0.001364	0.000109	40000	3200
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	4	29333200	313600	273200	310400	0.001377	0.000109	40400	3200
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	5	29333200	318200	276600	314800	0.001418	0.000116	41600	3400
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	6	29333200	318400	276600	315000	0.001425	0.000116	41800	3400
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	7	29333200	318400	276600	315000	0.001425	0.000116	41800	3400
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	8	29333200	319000	276800	315600	0.001439	0.000116	42200	3400
Phytophthora	Phytophthora fragariae	Phytophthora ramorum	9	29333200	319200	276800	315800	0.001445	0.000116	42400	3400
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	1	37194600	179000	162000	170400	0.000457	0.000231	17000	8600
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	2	37194600	182200	163200	171600	0.000511	0.000285	19000	10600
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	3	37194600	186600	163600	174600	0.000618	0.000323	23000	12000
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	4	37194600	188200	165000	176200	0.000624	0.000323	23200	12000
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	5	37194600	190800	166800	178600	0.000645	0.000328	24000	12200
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	6	37194600	191000	166800	178600	0.000651	0.000333	24200	12400
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	7	37194600	192200	167000	178800	0.000678	0.00036	25200	13400
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	8	37194600	192600	167000	179200	0.000688	0.00036	25600	13400
Phytophthora	Phytophthora fragariae	Phytophthora cactorum	9	37194600	193400	167600	179800	0.000694	0.000366	25800	13600
Phytophthora	Phytophthora fragariae	Phytophthora infestans	1	30250200	77400	70400	77400	0.000231	0.0	7000	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	2	30250200	78600	71200	78600	0.000245	0.0	7400	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	3	30250200	78800	71200	78800	0.000251	0.0	7600	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	4	30250200	79000	71200	79000	0.000258	0.0	7800	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	5	30250200	80600	72800	80600	0.000258	0.0	7800	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	6	30250200	80600	72800	80600	0.000258	0.0	7800	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	7	30250200	80600	72800	80600	0.000258	0.0	7800	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	8	30250200	80600	72800	80600	0.000258	0.0	7800	0
Phytophthora	Phytophthora fragariae	Phytophthora infestans	9	30250200	80800	73000	80800	0.000258	0.0	7800	0
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	1	34265000	105200	90600	103200	0.000426	5.8e-05	14600	2000
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	2	34265000	106200	91600	104200	0.000426	5.8e-05	14600	2000
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	3	34265000	106200	91600	104200	0.000426	5.8e-05	14600	2000
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	4	34265000	107800	92600	105200	0.000444	7.6e-05	15200	2600
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	5	34265000	109400	93800	106600	0.000455	8.2e-05	15600	2800
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	6	34265000	109400	93800	106600	0.000455	8.2e-05	15600	2800
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	7	34265000	109400	93800	106600	0.000455	8.2e-05	15600	2800
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	8	34265000	109400	93800	106600	0.000455	8.2e-05	15600	2800
Phytophthora	Phytophthora fragariae	Phytophthora nicotianae	9	34265000	109400	93800	106600	0.000455	8.2e-05	15600	2800
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	1	37602800	167600	162000	165000	0.000149	6.9e-05	5600	2600
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	2	37602800	175600	167600	172600	0.000213	8e-05	8000	3000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	3	37602800	178600	169600	175400	0.000239	8.5e-05	9000	3200
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	4	37602800	179800	170400	176200	0.00025	9.6e-05	9400	3600
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	5	37602800	179800	170400	176200	0.00025	9.6e-05	9400	3600
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	6	37602800	179800	170400	176200	0.00025	9.6e-05	9400	3600
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	7	37602800	179800	170400	176200	0.00025	9.6e-05	9400	3600
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	8	37602800	180000	170400	176200	0.000255	0.000101	9600	3800
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	9	37602800	180200	170400	176200	0.000261	0.000106	9800	4000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	10	37602800	180200	170400	176200	0.000261	0.000106	9800	4000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	11	37602800	180200	170400	176200	0.000261	0.000106	9800	4000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	12	37602800	180200	170400	176200	0.000261	0.000106	9800	4000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	13	37602800	180200	170400	176200	0.000261	0.000106	9800	4000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	14	37602800	180600	170600	176600	0.000266	0.000106	10000	4000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	15	37602800	192800	178800	187800	0.000372	0.000133	14000	5000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	16	37602800	193000	179000	188000	0.000372	0.000133	14000	5000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	17	37602800	193200	179000	188200	0.000378	0.000133	14200	5000
Phytophthora	Phytophthora cactorum	Phytophthora fragariae	18	37602800	193400	179000	188200	0.000383	0.000138	14400	5200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	1	20044000	44600	35400	44400	0.000459	1e-05	9200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	2	20044000	45800	35800	45600	0.000499	1e-05	10000	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	3	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	4	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	5	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	6	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	7	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	8	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	9	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	10	20044000	46000	35800	45800	0.000509	1e-05	10200	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	11	20044000	46200	35800	46000	0.000519	1e-05	10400	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	12	20044000	46200	35800	46000	0.000519	1e-05	10400	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	13	20044000	46200	35800	46000	0.000519	1e-05	10400	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	14	20044000	46200	35800	46000	0.000519	1e-05	10400	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	15	20044000	46400	36000	46200	0.000519	1e-05	10400	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	16	20044000	46800	36400	46600	0.000519	1e-05	10400	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	17	20044000	46800	36400	46600	0.000519	1e-05	10400	200
Phytophthora	Phytophthora cactorum	Phytophthora kernoviae	18	20044000	47200	36600	47000	0.000529	1e-05	10600	200
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	1	29333200	138800	121200	136400	0.0006	8.2e-05	17600	2400
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	2	29333200	144000	124800	141400	0.000655	8.9e-05	19200	2600
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	3	29333200	144800	125200	142000	0.000668	9.5e-05	19600	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	4	29333200	145000	125200	142200	0.000675	9.5e-05	19800	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	5	29333200	145400	125200	142600	0.000689	9.5e-05	20200	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	6	29333200	145400	125200	142600	0.000689	9.5e-05	20200	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	7	29333200	145400	125200	142600	0.000689	9.5e-05	20200	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	8	29333200	145400	125200	142600	0.000689	9.5e-05	20200	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	9	29333200	145400	125200	142600	0.000689	9.5e-05	20200	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	10	29333200	145400	125200	142600	0.000689	9.5e-05	20200	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	11	29333200	145600	125200	142800	0.000695	9.5e-05	20400	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	12	29333200	145600	125200	142800	0.000695	9.5e-05	20400	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	13	29333200	145600	125200	142800	0.000695	9.5e-05	20400	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	14	29333200	145600	125200	142800	0.000695	9.5e-05	20400	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	15	29333200	146400	126000	143600	0.000695	9.5e-05	20400	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	16	29333200	147000	126000	144200	0.000716	9.5e-05	21000	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	17	29333200	147000	126000	144200	0.000716	9.5e-05	21000	2800
Phytophthora	Phytophthora cactorum	Phytophthora ramorum	18	29333200	147000	126000	144200	0.000716	9.5e-05	21000	2800
Phytophthora	Phytophthora cactorum	Phytophthora infestans	1	30250200	448000	398400	448000	0.00164	0.0	49600	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	2	30250200	459800	407400	459800	0.001732	0.0	52400	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	3	30250200	463600	410800	463600	0.001745	0.0	52800	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	4	30250200	463600	410800	463600	0.001745	0.0	52800	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	5	30250200	463600	410800	463600	0.001745	0.0	52800	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	6	30250200	463600	410800	463600	0.001745	0.0	52800	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	7	30250200	463600	410800	463600	0.001745	0.0	52800	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	8	30250200	463600	410800	463600	0.001745	0.0	52800	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	9	30250200	463800	410800	463800	0.001752	0.0	53000	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	10	30250200	464000	410800	464000	0.001759	0.0	53200	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	11	30250200	464200	411000	464200	0.001759	0.0	53200	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	12	30250200	464200	411000	464200	0.001759	0.0	53200	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	13	30250200	464400	411000	464400	0.001765	0.0	53400	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	14	30250200	464400	411000	464400	0.001765	0.0	53400	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	15	30250200	464600	411200	464600	0.001765	0.0	53400	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	16	30250200	464600	411200	464600	0.001765	0.0	53400	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	17	30250200	464600	411200	464600	0.001765	0.0	53400	0
Phytophthora	Phytophthora cactorum	Phytophthora infestans	18	30250200	464600	411200	464600	0.001765	0.0	53400	0
Phytophthora	Phytophthora cactorum	Phytophthora nicotianae	1	34265000	721200	616600	712200	0.003053	0.000263	104600	9000
Phytophthora	Phytophthora cactorum	Phytophthora nicotianae	2	34265000	738600	629800	729000	0.003175	0.00028	108800	9600
Phytophthora	Phytophthora cactorum	Phytophthora nicotianae	3	34265000	741400	632000	731600	0.003193	0.000286	109400	9800
Phytophthora	Phytophthora cactorum	Phytophthora nicotianae	4	34265000	742400	632200	732600	0.003216	0.000286	110200	9800
Phytophthora	Phytophthora cactorum	Phytophthora nicotianae	5	34265000	742600	632400	732800	0.003216	0.000286	110200	9800
Phytophthora	Phytophthora cactorum	Phytophthora nicotianae	6	34265000	742800	632600	733000	0.003216	0.000286	110200	9800
Phytophthora	Phytophthora cactorum	Phytophthora nicotianae	7	34265000	742800	632600	733000	0.003216	0.000286	110200	9800
