run	analyzed	fungi_pct	viruses_pct	bacteria_pct	oomycota_pct	nematoda_pct
SRR24010223	20519317	59.7077	0.0	0.2792	0.0	0.0
SRR23868369	7036961	0.0	0.2658	34.2892	0.0	0.0
SRR17940160	25799909	22.8015	0.0	0.1618	0.0	0.0
ERR4315201	27108812	0.2543	0.0	8.1466	0.0	0.0
ERR1954085	9506078	0.8415	0.0	1.3333	0.0	0.0
ERR3170197	18022376	6.5543	0.0	3.3847	0.0	0.0
SRR2134889	63051370	0.0	0.0	0.0	0.0	0.0
SRR29057146	26158495	64.4111	0.0	5.534	0.0	0.0
SRR29057145	26348387	65.7772	0.0	6.874	0.0	0.0
SRR18253554	45179106	0.0	0.0	0.3037	0.0	0.0
SRR8718837	21847879	0.0	0.0	0.1767	0.0	0.0
SRR2517436	88421931	0.0	0.0	5.6684	0.0	0.0
SRR2517435	75337592	0.0	0.0	0.7515	0.0	0.0
SRR2517437	71438448	0.0	0.0	1.9217	0.0	0.0
ERR4315469	19667085	2.3441	0.0	6.8636	0.0	0.0
SRR19018798	41850537	0.0	0.0	7.0599	78.4896	0.0
SRR9875077	45317544	5.3259	0.5408	2.135	0.0	0.0
ERR4315151	18114554	0.2597	0.0	1.165	0.0	0.0
ERR4315258	14341176	0.0	0.0	11.9822	0.0	0.0
SRR1555102	37788796	0.215	0.0	0.1635	0.0	0.0
SRR39231474	17409049	0.0	0.0	0.3004	1.514	0.0
SRR3038908	41534216	7.6261	0.0	0.9419	0.0	0.0
SRR15319001	13103066	10.5545	0.0	3.6831	0.0	0.0
SRR24374443	503789	0.0	0.0	9.9859	0.0	0.0
SRR18253503	57602431	0.0	0.0	0.4549	0.0	0.0
SRR32908579	63781080	0.0	0.0	0.8078	0.0	0.0
ERR4421883	15489005	0.0	0.0	7.0297	0.0	0.0
SRR32938353	151229372	0.4849	0.0	0.1573	3.189	0.0
ERR8571433	22057993	0.0	0.0	5.4226	0.0	0.0
ERR3170252	19222513	1.5173	0.1362	3.2778	0.0	0.0
SRR23410640	46784161	4.3507	0.0	2.3032	0.0	0.0
SRR29057285	18036598	53.4081	0.6097	2.748	0.0	0.0
ERR13108602	22902389	0.0	0.0	0.6466	0.0	0.0
ERR6847877	24636199	45.3111	0.0	2.565	0.0	0.0
ERR13107145	22895132	23.4424	0.0	0.2147	0.0	0.0
ERR15005454	23815068	13.8955	0.4857	33.3659	0.0	0.0
ERR6847897	26565199	35.5424	0.0	2.7749	0.0	0.0
ERR4315241	20285987	0.0	0.0	32.2616	0.0	0.0
SRR29057193	27282901	67.6899	0.9522	6.056	0.0	0.0
ERR392408	26587147	77.2546	0.0	0.5817	0.0	0.0
ERR3170276	17570501	3.5705	0.0	0.4339	0.0	0.0
ERR4315495	18508243	0.9931	0.0	1.2731	0.0	0.0
ERR8571416	27330610	0.4946	0.0	8.3156	0.0	0.0
SRR5010598	45091502	0.1414	0.0	1.2455	0.0	0.0
ERR6548344	25506388	0.0	0.0	0.3243	0.0	0.0
ERR4315566	18198406	0.2674	0.0	1.0773	0.0	0.0
SRR11887730	53968363	1.1582	0.0	0.62	0.0	0.0
SRR29057148	29166762	66.3767	0.0	8.4103	0.0	0.0
SRR34575250	29584768	46.6781	0.0	0.955	0.0	0.0
SRR1171043	60567774	0.2821	0.0	0.0	0.0	0.0
SRR6242035	25629574	6.9746	0.0	15.8377	0.0	0.0
SRR27895703	18276016	1.5792	0.0	1.921	0.0	0.0
ERR1607764	18865759	0.3041	0.0	0.2763	0.0	0.0
ERR4315522	17541073	5.6635	0.0	7.9736	0.0	0.0
SRR28258167	26783745	80.7903	0.0	3.4864	0.0	0.0
ERR1607841	9910672	4.7618	0.0	0.1284	0.0	0.0
SRR9824952	386662312	3.0236	0.0	0.8019	0.0	0.0
ERR3170265	30563277	5.408	0.0	0.899	0.0	0.0
ERR136940	34586182	0.0	0.0	0.8093	0.0	0.0
ERR5696252	4721592	0.0	0.0	1.5731	0.0	0.0
ERR6847873	36034654	25.0321	0.0	11.3101	0.0	0.0
SRR11696431	56363954	1.5548	0.0	0.5748	0.0	0.0
SRR18253511	62026296	0.0	0.0	0.4108	0.0	0.0
SRR22756159	49622789	1.8885	0.0	0.4725	0.0	0.0
SRR27895711	18296092	16.0793	0.0	2.1068	0.0	0.0
SRR26897272	26007951	64.0203	0.0	2.7897	0.0	0.0
SRR28258111	38773255	27.345	0.0	0.9665	0.0	0.0
SRR29057140	29191662	13.9024	0.0	53.1277	0.0	0.0
SRR3750697	42650517	0.191	0.0	0.0	0.0	0.0
SRR21464504	43087884	15.868	0.0	0.4122	0.0	0.0
SRR18253592	50478906	0.0	0.0	0.2255	0.0	0.0
DRR857912	35535784	34.0815	0.1482	0.0	0.0	0.0
SRR33330098	27886928	0.0	0.0	3.0055	0.0	0.0
SRR18901617	84073339	0.0	0.0	83.0403	0.0	0.0
ERR4315336	24310888	0.2331	0.0	1.3063	0.0	0.0
ERR8571407	23778007	0.0	0.0	5.9396	0.0	0.0
SRR12969779	73261501	0.9711	0.0	1.5453	0.0	0.0
SRR28258164	47498305	73.3735	0.0	7.8041	0.0	0.0
SRR19880683	9574324	46.6436	0.0	0.1539	0.0	0.0
SRR12319284	13902568	1.4373	0.0	0.6163	0.0	0.0
DRR438350	110148465	0.2598	0.0	2.9142	0.0	0.0
SRR11679681	20913566	49.8019	0.0	0.6861	0.0	0.0
SRR9824956	337444157	2.8216	0.0	0.6181	0.0	0.0
SRR11679695	22130516	25.5046	0.3807	0.5886	0.0	0.0
SRR6924544	18422878	7.8442	0.0	0.0	0.0	0.0
SRR1557213	29711136	0.719	0.0	0.0	0.0	0.0
SRR28763238	78645225	4.9179	0.0	0.1259	0.0	0.0
SRR18253603	55462764	0.0	0.0	0.3519	0.0	0.0
SRR29057212	22711999	55.0409	0.0	4.7789	0.0	0.0
DRR438356	138534681	0.0	0.0	0.3376	0.0	0.0
ERR5696276	4362012	0.0	0.0	2.2414	0.0	0.0
ERR3383632	22576694	2.4678	0.0	10.748	0.0	0.0
ERR3856836	24120942	0.537	0.0	1.0119	0.0	0.0
ERR12013056	30475482	50.9636	0.0	1.1328	0.0	0.0
SRR6940300	55001594	0.2994	0.0	0.9376	0.0	0.0
SRR7251391	27438554	0.0	0.0	0.0	0.0	0.0
ERR15005534	26334531	5.4511	0.2074	8.5127	0.0	0.0
SRR6242036	175840101	20.9341	0.0	3.0425	0.0	0.0
SRR28258135	24805634	76.9824	0.0	1.1113	0.0	0.0
SRR18253604	46924833	0.0	0.0	1.9514	0.0	0.0
SRR2134913	61349687	0.0	0.0	0.1373	0.0	0.0
SRR10130104	5999906	5.335	0.0	0.0	0.0	0.0
ERR12013036	12107461	38.1929	0.0	3.0476	0.0	0.0
SRR11696435	54647277	0.2724	0.0	1.8137	0.0	0.0
SRR7500373	31978558	0.0	0.0	0.1071	0.0	0.0
SRR18253533	54232975	0.0	0.0	0.4953	0.0	0.0
SRR31919489	31253777	0.0	0.0	0.4277	15.2701	0.0
SRR29057271	18701017	53.371	0.0	11.106	0.0	0.0
SRR31657366	21296432	60.5137	0.0	28.238	0.0	0.0
ERR13159060	22548308	0.0	0.0	0.6188	0.0	0.0
ERR3500545	15134017	0.9044	0.0	2.2141	0.0	0.0
SRR2134899	60407739	0.0	0.0	0.0	0.0	0.0
SRR33330109	32080578	21.1852	0.0	2.6808	0.0	0.0
ERR4315265	28128208	0.2615	0.0	1.4596	0.0	0.0
ERR6335679	51835973	0.8018	0.0	0.1862	0.0	0.0
ERR4315620	22131184	0.1938	0.0	5.3954	0.0	0.0
SRR14226451	23120694	13.8452	0.0	2.1459	0.0	0.0
SRR10406081	42009051	1.9835	0.0	0.21	0.0	0.0
SRR32908587	104336423	0.0	0.0	0.8356	0.0	0.0
SRR28892978	28667529	0.0	0.0	0.7095	0.4479	0.0
SRR22756186	41699143	0.1515	0.0	0.568	0.0	0.0
SRR2517428	85299660	0.0	0.0	3.6836	0.0	0.0
SRR2517427	70899954	0.0	0.0	0.7378	0.0	0.0
SRR2517426	84489605	0.0	0.0	4.5248	0.0	0.0
ERR13107212	22588554	0.0	0.0	0.3855	0.0	0.0
ERR6335677	50883809	0.7653	0.0	0.1493	0.0	0.0
ERR4315434	22694780	0.6104	0.0	11.4469	0.0	0.0
SRR35750214	8755501	0.0	0.0	93.8978	0.0	0.0
SRR12969774	65698442	0.2538	0.0	3.8318	0.0	0.0
SRR33379589	9605684	0.0	0.0	0.4908	0.0	0.0
SRR3750724	19025463	6.582	0.0	0.0	0.0	0.0
SRR29057202	29590600	65.0843	0.0	6.8728	0.0	0.0
SRR33696075	51456730	38.9012	0.0	6.3749	0.0	0.0
SRR29057131	34767742	24.3515	0.0	60.4172	0.0	0.0
ERR5696203	4078512	0.0	0.0	0.8048	0.0	0.0
ERR2593120	39983660	0.4673	0.0	0.1519	0.0	0.0
SRR364393	14013116	0.9896	0.0	0.0	0.0	0.0
ERR12253008	16647437	3.3554	0.0	16.314	0.0	0.0
SRR9127602	130732070	8.0076	0.0	0.1161	0.0	0.0
SRR9644714	62110898	23.2516	0.0	0.2198	0.0	0.0
ERR4315244	17849362	8.2842	0.0	16.1065	0.0	0.0
ERR4315248	18629605	0.1306	0.0	12.3043	0.0	0.0
SRR13003599	51982527	76.9017	0.0	0.3196	0.0	0.0
SRR29888332	33746234	0.8038	0.0	0.1294	0.0	0.0
ERR1954090	10373183	0.4088	0.0	0.8774	0.0	0.0
ERR4315556	16495469	0.0	0.0	12.8424	0.0	0.0
ERR4315295	21374996	0.0	0.0	1.4394	0.0	0.0
SRR28258139	30269238	83.9546	0.0	2.3196	0.0	0.0
ERR4315494	12176918	0.1756	0.0	1.6884	0.0	0.0
ERR5960072	11145614	0.7004	0.0	2.0233	0.0	0.0
ERR15005475	22148624	9.5985	0.4673	1.4496	0.0	0.0
SRR19018795	41764197	0.0	0.0	2.4287	26.6488	0.0
SRR1562084	35726855	0.2351	0.0	0.0	0.0	0.0
SRR32908591	106550683	0.0	0.0	0.745	0.0	0.0
ERR5696244	6524409	0.0	0.0	2.1436	0.0	0.0
SRR29057149	30923585	67.6295	0.4914	8.0388	0.0	0.0
SRR34575278	11832611	8.8733	0.0	0.4648	0.0	0.0
ERR5928163	16471855	3.4558	0.0	6.2845	0.0	0.0
SRR1562080	35203677	0.1122	0.0	0.32	0.0	0.0
SRR25865098	40497715	0.0	0.0	0.8643	0.0	0.0
SRR3593874	35090280	3.3421	0.0	1.5756	0.0	0.0
SRR29057128	25968901	56.6039	0.4962	7.4718	0.0	0.0
SRR37959372	15128511	0.0	0.0	0.0	0.0	0.0
SRR11214567	14627048	5.1208	0.0	0.4158	0.0	0.0
SRR29057034	20801934	68.4679	0.1296	9.4648	0.0	0.0
SRR13349968	61223377	0.0	0.0	0.2193	0.0	0.0
ERR4315191	21836962	7.3638	0.0	1.7425	0.0	0.0
ERR5928196	12550226	0.0	0.0	3.8712	0.0	0.0
ERR5696259	4575325	0.0	0.0	0.8127	0.0	0.0
ERR15005504	23399782	26.1409	1.8626	4.6879	0.0	0.0
SRR32908595	59894256	0.3079	0.0	0.6868	0.0	0.0
SRR391831	11412798	0.8234	0.0	0.0	0.0	0.0
ERR789369	41512576	1.4892	0.0	0.7813	0.0	0.0
DRR438348	80701310	0.577	0.0	0.158	0.0	0.0
SRR6941167	59542128	0.5344	0.0	2.0484	0.0	0.0
SRR11214586	14519701	18.9964	0.0	0.329	0.0	0.0
SRR12969772	86031057	0.9152	0.0	3.3652	0.0	0.0
SRR22889399	19140838	84.9788	7.3696	0.0	0.0	0.0
SRR29057072	31439827	24.928	0.0	60.2423	0.0	0.0
SRR29056989	18507729	51.9737	0.0	1.7921	0.0	0.0
SRR32938368	86630253	2.714	0.0	0.3147	4.4077	0.0
SRR4240601	21852783	52.2229	0.0	2.8098	0.0	0.0
SRR32908653	95693756	0.0	0.0	0.5368	0.0	0.0
SRR28763263	94853718	7.1894	0.0	0.1013	0.0	0.0
SRR11347475	20399779	0.0	0.0	0.5696	0.0	0.0
SRR8718807	22406527	0.5149	0.0	0.0	0.0	0.0
SRR11214602	13837756	77.986	0.0	0.2352	0.0	0.0
SRR35256584	50812812	3.0952	0.0	0.2966	0.0	0.0
SRR29437252	179575285	7.1715	0.0	4.1779	0.0	0.0
SRR20324140	24000631	0.0	0.0	1.2417	0.0	0.0
SRR14877799	23430757	41.9665	0.0	11.8928	0.0	0.0
ERR5928209	16499272	0.0	0.0	5.1051	0.0	0.0
ERR1224582	24313094	0.0	0.0	2.0068	0.0	0.0
ERR6548352	44155735	0.0	0.0	0.3589	0.0	0.0
SRR11216293	25688634	0.0	0.0	0.0	0.0	0.0
SRR1555739	33716243	0.1954	0.0	0.2464	0.0	0.0
SRR4296238	7308925	0.0	0.0	0.0	0.0	0.0
SRR11214657	7705151	79.6998	0.0	0.325	0.0	0.0
SRR12867721	23310713	82.8471	0.0	2.093	0.0	0.0
SRR2922433	26278871	0.0	0.0	31.2098	0.0	0.0
SRR2922434	26413754	0.0	0.0	31.1887	0.0	0.0
DRR438347	76306431	0.4949	0.0	0.1702	0.0	0.0
ERR1224561	29896732	0.0	0.0	3.433	0.0	0.0
ERR3188445	23034756	3.2047	0.0	6.9859	0.0	0.0
ERR1224573	16879749	0.3265	0.0	0.6422	0.0	0.0
ERR2593142	58215301	4.0334	0.0	2.2712	0.0	0.0
ERR1954089	9932598	0.882	0.0	0.5128	0.0	0.0
ERR3188449	22748662	1.2332	0.0	5.9797	0.0	0.0
ERR6548364	47174762	0.0	0.3696	0.5715	0.0	0.0
SRR29057272	25141256	54.5152	0.3232	8.6934	0.0	0.0
SRR9185093	3449798	0.0	0.0	0.101	0.0	0.0
SRR29076503	30733944	5.6721	0.0	0.3732	0.0	0.0
SRR8606640	31230028	0.0	0.0	0.0	0.0	0.0
SRR33379575	12410399	0.0	0.0	0.4284	0.0	0.0
ERR3170199	18790448	4.0269	0.0	3.5376	0.0	0.0
SRR10130102	5757075	7.1858	0.0	0.0	0.0	0.0
SRR29057277	31980043	24.3173	0.1234	43.6646	0.0	0.0
SRR25865100	36516573	0.4364	0.41	0.3047	0.0	0.0
ERR5960061	16548788	0.2201	0.0	7.1125	0.0	0.0
SRR364394	13776778	0.9872	0.0	0.0	0.0	0.0
SRR28352504	21412015	2.0561	0.0	0.6605	0.0	0.0
ERR1607805	19657950	0.3971	0.0	0.5599	0.0	0.0
ERR5928169	17807863	10.6115	0.0	7.0655	0.0	0.0
ERR15005514	18398467	5.7889	0.2707	1.5367	0.0	0.0
ERR789374	47349557	2.391	0.0	0.0	0.0	0.0
ERR15005467	22658771	7.6999	0.4146	6.7029	0.0	0.0
ERR4315468	16539649	0.1344	0.0	3.5305	0.0	0.0
SRR35750205	9894058	0.0	0.0	80.0989	0.0	0.0
ERR2593123	46706566	57.3458	2.4966	0.2428	0.0	0.0
ERR3047558	18537643	0.0	0.0	0.0	0.0	0.0
SRR38293584	7733702	0.7986	0.0	1.3093	0.0	0.0
SRR16526250	31148565	28.2444	0.0	1.1152	0.0	0.0
ERR5960071	10069260	0.6897	0.0	1.9448	0.0	0.0
SRR3750723	31430170	8.0642	0.0	0.0	0.0	0.0
SRR11347478	18491468	0.0	0.0	0.5111	0.0	0.0
SRR29232466	33975870	1.1336	0.0	0.3071	0.0	0.0
SRR35270174	18440980	81.184	0.0	1.2933	0.0	0.0
SRR34575206	13030743	14.6248	0.0	0.6492	0.0	0.0
SRR2134914	60551957	0.0	0.0	0.0	0.0	0.0
ERR12013028	11409155	38.1734	0.0	9.7991	0.0	0.0
ERR4315155	19194039	0.2096	0.0	1.1501	0.0	0.0
SRR18253583	56507889	0.0	0.0	0.3178	0.0	0.0
SRR29437240	193925820	10.3198	0.0	3.4238	0.0	0.0
SRR31429197	48673856	9.197	0.0	1.2559	0.0	0.0
SRR31200164	46700430	0.0	0.0	0.3372	0.0	0.0
SRR37325203	27657075	1.2178	0.1281	1.0806	0.0	0.0
SRR33379578	7437177	0.0	0.0	0.6174	0.0	0.0
SRR9684521	126143950	0.491	0.0	5.5485	0.0	0.0
SRR2185190	344686	33.9924	0.0	0.0	0.0	0.0
SRR6940294	45340460	0.8562	0.0	0.2798	0.0	0.0
SRR11214570	16346272	3.6073	0.0	0.4499	0.0	0.0
SRR15319015	14330747	5.3588	0.0	3.7517	0.0	0.0
SRR5010594	46629166	5.4776	0.0	0.3252	0.0	0.0
SRR32938348	83463691	8.7641	0.0	0.3312	1.3167	0.0
SRR7640303	48408635	0.1011	0.0	0.0	0.0	0.0
SRR24374424	1340812	0.0	0.0	3.9315	0.0	0.0
SRR619850	33361836	0.2389	0.0	0.5827	0.0	0.0
SRR29026258	20370542	0.0	0.0	43.9435	0.0	0.0
SRR11216303	71079866	0.0	0.0	0.0	0.0	0.0
SRR6041851	35190155	1.851	0.0	0.1702	0.0	0.0
SRR12682239	1464643	0.0	0.0	32.4327	0.0	0.0
ERR15005452	19874146	15.5716	0.7462	36.4379	0.0	0.0
SRR32908657	58410555	0.0	0.0	0.6744	0.0	0.0
SRR18253562	52269787	0.0	0.0	0.5216	0.0	0.0
SRR10134669	163482	0.2642	0.0	0.0	0.0	0.0
SRR30771152	12744672	13.7787	0.0	0.9077	0.0	0.0
SRR30771153	22329848	14.2549	0.0	0.9471	0.0	0.0
SRR26434855	321367	0.0	0.0	96.3873	0.0	0.0
SRR2185186	263232	28.7575	0.0	0.0	0.0	0.0
SRR24010225	20513585	68.9651	0.0	0.768	0.0	0.0
ERR2099149	7950400	61.3884	0.0	0.9756	0.0	0.0
SRR27895684	18197399	2.1666	0.0	1.6731	0.0	0.0
SRR26051906	16275577	0.0	0.0	0.3689	0.0	0.0
SRR16820427	64466239	11.0738	0.0	11.3908	0.0	0.0
SRR8606648	27925178	0.0	0.0	0.1066	0.0	0.0
SRR28924309	46143938	0.1441	0.0	1.6789	0.0	0.0
SRR6286286	28449997	2.6681	0.0	9.0625	0.0	0.0
SRR8569156	238460	0.0	0.0	36.5399	0.0	0.0
SRR5585652	9823691	4.3027	0.4057	0.34	0.0	0.0
SRR31647309	9095019	0.3621	0.2033	0.1853	0.0	0.0
ERR5928160	18836723	5.4295	0.0	2.9542	0.0	0.0
ERR5696265	3908620	0.0	0.0	1.8615	0.0	0.0
SRR32908607	79804659	0.0	0.0	0.5119	0.0	0.0
ERR3856835	26264813	0.2001	0.0	1.1903	0.0	0.0
SRR10406070	30125475	5.5775	0.0	0.0	0.0	0.0
SRR23815957	24656388	78.2691	0.0	1.0631	0.0	0.0
SRR19346771	44574002	0.5149	0.0	0.442	0.0	0.0
SRR32817868	30370810	0.0	0.0	0.6178	0.0	0.0
SRR12488739	22524159	0.6212	0.0	0.2059	0.0	0.0
SRR32817867	30726507	0.0	0.0	0.8104	0.0	0.0
SRR6221905	40586680	0.0	0.0	1.6723	0.2265	0.0
SRR11214593	14350223	16.8111	0.0	0.3449	0.0	0.0
SRR5798856	401333	0.2168	0.3895	28.894	0.0	0.0
ERR1607756	19857971	2.0464	0.0	0.5993	0.0	0.0
SRR19648071	81666862	0.2003	0.0	1.2125	0.0	0.0
SRR35697948	30429189	0.314	0.0	10.1024	0.0	0.0
SRR364404	12569810	6.4126	0.0	0.0	0.0	0.0
SRR364405	11901192	6.4055	0.0	0.0	0.0	0.0
ERR1224568	14303068	0.1639	0.0	1.4915	0.0	0.0
ERR4315380	20088241	0.1849	0.0	7.9514	0.0	0.0
SRR5236912	29437094	0.0	0.0	0.0	0.0	0.0
SRR11216283	68121468	0.0	0.0	0.0	0.0	0.0
ERR4315490	15534837	1.4901	0.0	0.931	0.0	0.0
ERR4315284	21686604	0.1144	0.0	13.612	0.0	0.0
SRR29223099	29825030	16.4928	0.0	6.5516	0.0	0.0
ERR5696286	4295350	0.0	0.0	0.7209	0.0	0.0
SRR1265032	11523732	68.1313	0.0	0.4341	0.0	0.0
SRR10130100	5839107	1.569	0.0	0.1262	0.0	0.0
SRR15044363	26519558	1.4848	0.0	0.2151	0.0	0.0
SRR18253545	54383176	0.0	0.0	0.2854	0.0	0.0
SRR30722129	44794775	2.3267	0.0	1.6186	0.0	0.0
SRR30771154	48420931	14.9399	0.0	1.1855	0.0	0.0
ERR3188470	22196275	5.7617	0.0	8.617	0.0	0.0
SRR34575276	10943931	42.0329	0.0	1.0007	0.0	0.0
ERR4315156	18528963	0.2473	0.0	3.0655	0.0	0.0
SRR1587424	40332460	0.0	0.0	0.6273	0.0	0.0
SRR3721326	39184873	2.4927	0.0	0.0	0.0	0.0
ERR4315685	19804677	17.9768	0.0	5.7292	0.0	0.0
ERR12252983	18072142	5.4987	0.0	8.0864	0.0	0.0
SRR3750735	39511767	0.1957	0.0	0.0	0.0	0.0
SRR9995127	37833782	6.6359	0.0	6.2771	0.0	0.0
ERR4315428	18994226	0.1508	0.0	14.4492	0.0	0.0
SRR12867726	23188825	84.0904	0.0	1.4055	0.0	0.0
SRR23706861	84314293	0.0	0.0	0.5496	0.0	0.0
SRR8718823	22217240	0.6018	0.0	0.3552	0.0	0.0
SRR9875071	14096049	1.4208	0.2174	10.5976	0.0	0.0
SRR29056969	11945358	41.3199	0.2375	5.2363	0.0	0.0
SRR29057099	16618939	29.454	0.0	3.8578	0.0	0.0
ERR1475183	12336404	0.0	0.0	0.4653	0.0	0.0
ERR1475185	12763262	0.0	0.0	0.4629	0.0	0.0
ERR3170200	18588926	7.404	0.0	5.1414	0.0	0.0
ERR1475184	13601979	0.0	0.0	0.4374	0.0	0.0
ERR15005471	17225172	18.8666	1.4925	6.1779	0.0	0.0
SRR7797544	28324004	62.5405	0.0	0.823	0.0	0.0
ERR1475186	13730898	0.0	0.0	0.3816	0.0	0.0
SRR11696432	45480550	1.5169	0.0	0.7603	0.0	0.0
SRR8718836	22778680	0.0	0.0	0.331	0.0	0.0
ERR4315325	23284943	0.7734	0.0	7.5727	0.0	0.0
ERR15005512	18725927	9.5268	1.0177	2.5599	0.0	0.0
SRR13872299	71947153	0.0	0.0	0.4731	0.234	0.0
SRR28258093	28482394	84.5124	0.0	0.6801	0.0	0.0
SRR34097445	23846168	88.0902	0.0	0.4349	0.0	0.0
ERR13107161	22964319	22.2786	0.0	0.0	0.0	0.0
ERR5928176	18579724	4.6336	0.0	2.6048	0.0	0.0
SRR18253529	54628092	0.0	0.0	0.4286	0.0	0.0
SRR25032061	76211186	0.1739	0.0	30.8408	0.0	0.0
SRR29424144	215418110	0.2569	0.0	2.148	0.0	0.0
SRR27482727	65127786	0.0	0.8993	2.1417	0.0	0.0
SRR29057215	26629226	68.2638	1.2893	6.1838	0.0	0.0
SRR33296413	29028869	0.1287	0.0	1.6395	13.1738	0.0
SRR33330117	29438337	0.0	0.0	1.1463	0.0	0.0
DRR195591	21911609	0.5463	0.0	4.602	0.0	0.0
SRR32938334	105476944	1.5164	0.0	0.4847	4.0289	0.0
ERR13098509	22248580	51.1295	0.0	0.1371	0.0	0.0
SRR6942189	46193310	1.0875	0.0	0.0	0.0	0.0
SRR10406042	34877152	0.9203	0.0	1.257	0.0	0.0
SRR26897271	23228657	79.0974	0.0	1.1947	0.0	0.0
SRR14871461	40904801	0.1918	0.0	2.8509	1.4964	0.0
SRR31850434	65343045	0.0	0.0	0.5736	0.0	0.0
SRR5145233	93026670	0.0	0.0	6.4081	0.0	0.0
ERR5696271	5618404	0.0	0.0	0.7075	0.0	0.0
ERR4315437	22763691	0.2664	0.0	1.8461	0.0	0.0
ERR5928206	26421406	0.0	0.0	5.4914	0.0	0.0
SRR364390	12429076	0.5547	0.0	0.0	0.0	0.0
SRR364389	12614399	0.5575	0.0	0.0	0.0	0.0
ERR8571442	22408936	0.1073	0.0	12.2755	0.0	0.0
SRR35750208	8729147	0.0	0.0	96.2011	0.0	0.0
SRR3657382	64747104	0.0	0.0	1.8199	0.0	0.0
ERR4315197	27846329	0.5582	0.0	5.7454	0.0	0.0
ERR12013066	41809309	31.2792	0.1998	2.2296	0.0	0.0
SRR30567913	18628634	95.5361	0.0	0.1266	0.0	0.0
SRR10130108	4367580	2.5456	0.0	0.0	0.0	0.0
SRR30278499	20783252	0.0	0.0	0.0	0.0	0.0
SRR2134910	59760424	0.0	0.0	0.0	0.0	0.0
SRR8718841	22327040	0.0	0.0	0.0	0.0	0.0
SRR8718821	22027594	0.3745	0.0	0.2103	0.0	0.0
SRR11214631	16493295	38.8705	0.0	0.2435	0.0	0.0
SRR18253580	55091800	0.0	0.0	0.3688	0.0	0.0
SRR32908619	53445883	0.2192	0.0	0.6479	0.0	0.0
SRR18253553	60173428	0.0	0.0	0.3262	0.0	0.0
ERR1554668	8370773	0.0	0.0	5.648	17.3339	0.0
SRR34097450	23502850	93.0954	0.0	0.5817	0.0	0.0
SRR4700429	9977877	0.0	0.0	0.0	0.0	0.0
ERR3047564	19098467	0.0	0.0	0.0	0.0	0.0
SRR10897989	9977518	1.0579	0.0	4.3236	0.0	0.0
ERR5960075	11721232	0.632	0.0	1.8391	0.0	0.0
ERR4315330	17674125	0.2629	0.0	6.3296	0.0	0.0
SRR8136953	31456476	3.7089	0.0	0.0	0.0	0.0
SRR29057065	33052196	43.8108	0.1095	1.2393	0.0	0.0
SRR28353116	23696548	0.0	0.0	0.0	0.0	0.0
SRR32908608	70973373	0.0	0.0	0.6522	0.0	0.0
SRR12855415	38718471	0.0	0.0	0.8189	0.0	0.0
SRR28353126	23180531	0.0	0.0	0.14	0.6907	0.0
SRR14226450	20827196	1.879	0.0	3.1349	0.0	0.0
ERR6548348	50500147	0.0	0.0	1.0807	0.0	0.0
ERR4315157	20407388	0.2359	0.0	1.4457	0.0	0.0
SRR5010593	49637432	0.1897	0.0	0.0	0.0	0.0
ERR1607768	19055887	5.6555	0.0	4.9021	0.0	0.0
ERR3383642	24272941	3.2193	0.0	12.4616	0.0	0.0
ERR4315455	22741401	0.0	0.0	11.5349	0.0	0.0
SRR28258138	16615817	84.173	0.0	0.3916	0.0	0.0
SRR34575235	37287253	39.9189	0.0	1.2318	0.0	0.0
ERR5928222	19936891	2.0539	0.0	2.2548	0.0	0.0
SRR20324134	25987296	0.1024	0.0	1.6904	0.0	0.0
SRR8606649	51219711	0.0	0.0	0.0	0.0	0.0
SRR35750212	9229832	0.0	0.0	88.9362	0.0	0.0
ERR15005460	18766458	5.198	0.5166	4.7374	0.0	0.0
ERR1224558	40376671	0.0	0.0	0.1362	0.0	0.0
SRR7224152	30901934	0.0	0.0	0.0	0.0	0.0
ERR3170189	20461245	7.8299	0.0	3.2813	0.0	0.0
ERR4315405	16572548	0.1513	0.0	12.2223	0.0	0.0
SRR11679693	20979029	29.1867	0.4435	0.4796	0.0	0.0
SRR33696089	41641617	43.0096	0.0	6.0818	0.0	0.0
SRR36950010	329868239	0.0	0.0	44.1046	0.0	0.0
SRR6942192	49823024	3.7118	0.0	0.0	0.0	0.0
SRR12319303	924936	27.4197	0.0	0.8474	0.0	0.0
SRR16526244	31368467	91.2066	0.0	0.0	0.0	0.0
SRR24010245	37655463	6.1088	0.0	8.5331	0.0	0.0
SRR39231471	12737794	0.0	0.0	0.2081	5.7726	0.0
ERR9651304	60048506	0.0	0.0	0.9127	0.0	0.0
ERR4315514	11663232	5.7542	0.0	6.8475	0.0	0.0
ERR8571432	20294819	0.0	0.0	10.3949	0.0	0.0
ERR789377	49911078	15.8485	0.0	0.0	0.0	0.0
ERR3500526	46394124	0.2428	0.0	2.0967	0.0	0.0
ERR15005495	19141468	26.8204	5.2794	5.6983	0.0	0.0
SRR29359265	24150396	85.2754	0.0	0.5556	0.0	0.0
ERR1905201	322020	0.0	0.0	79.5833	0.0	0.0
ERR1905202	509973	0.0	0.0	79.326	0.0	0.0
SRR33826854	41755978	0.0	0.0	19.512	0.0	0.0
ERR1905200	643534	0.0	0.0	79.6051	0.0	0.0
