Run	mode	BioSample	BioProject	SRAStudy	Platform	host	host_pct	library_organism	library_detected	stat_pathogens	stat_hosts	n_pathogens	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR38441800	hal	SAMN59109622	PRJNA1462868	SRP698559	ILLUMINA	Malus domestica	86.47	Malus domestica	True	Lasiodiplodia theobromae:0.1%	Maleae:85.5%; Malus:61.8%; Malus domestica:10.9%; Pyrus communis:0.1%	1	novel_host_range	multi_species	False	1	True	0.9	4.62	0.17	0.0	0.0	20555862
ERR2695975	hal	SAMEA4785276	PRJEB27713	ERP109834	ILLUMINA	Zea mays	3.12	Zea mays	True	Sugarcane mosaic virus:0.8%	Zea mays:1.6%	1	known	multi_species	False	1	True	0.0	86.96	1.98	0.0	0.0	4825817
SRR7267051	hal	SAMN09372755	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	17.09	Arabidopsis thaliana	True	Botrytis cinerea:2.5%	Arabidopsis thaliana:10.7%	1	known	multi_species	False	1	True	2.75	0.0	0.0	0.0	0.0	1125902
SRR3734878	hal	SAMN05335367	PRJNA327437	SRP077675	ILLUMINA	Brassica napus	17.41	Brassica napus	True	Sclerotinia sclerotiorum:61.4%	Brassica:14.4%; Brassica napus:2.0%; Brassica rapa:0.5%; Brassica oleracea:0.3%	1	known	multi_species	False	1	True	65.13	0.0	0.54	0.0	0.0	1918079
SRR8743055	hal	SAMN11159570	PRJNA527782	SRP188707	ILLUMINA	Sorghum bicolor	67.21	Sorghum bicolor	True	Alternaria alternata:1.2%	Sorghum bicolor:53.2%	1	novel_host_range	multi_species	False	1	True	1.5	0.0	0.0	0.0	0.0	19484436
SRR7267332	hal	SAMN09372892	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	21.74	Arabidopsis thaliana	True	Botrytis cinerea:1.9%	Arabidopsis thaliana:14.5%	1	known	multi_species	False	1	True	2.03	0.0	0.0	0.0	0.0	1922674
SRR7644314	hal	SAMN09765751	PRJNA484520	SRP156347	ILLUMINA	Triticum aestivum	63.45	Triticum aestivum	False	Fusarium graminearum:2.2%	Aegilops tauschii:57.4%; Brachypodium distachyon:0.3%; PACMAD clade:0.2%	1	known	multi_species	False	1	True	3.62	0.0	0.0	0.0	0.0	36174835
SRR14886998	hal	SAMN19834858	PRJNA740181	SRP325233	BGISEQ	Arabidopsis thaliana	76.87	Arabidopsis thaliana	True	Botrytis cinerea:1.6%	Arabidopsis thaliana:49.2%	1	known	multi_species	False	1	True	1.74	0.0	0.8	0.0	0.0	67031064
SRR21796865	hal	SAMN31143197	PRJNA886841	SRP400875	ILLUMINA	Oryza sativa Indica Group	75.14	Oryza sativa Indica Group	False	Rhizoctonia solani:13.6%	Oryza sativa:69.3%; Oryza brachyantha:0.1%	1	novel_host_range	multi_species	False	1	True	13.78	0.0	0.71	0.0	0.0	27643876
SRR7266067	hal	SAMN09372179	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	13.74	Arabidopsis thaliana	True	Botrytis cinerea:2.8%	Arabidopsis thaliana:9.5%	1	known	multi_species	False	1	True	3.07	0.0	0.0	0.0	0.0	2147505
SRR29384951	hal	SAMN41811659	PRJNA1123450	SRP513640	ILLUMINA	Zea mays	34.59	Zea mays	True	Ustilago maydis:2.8%	Zea mays:26.2%; Sorghum bicolor:0.1%	1	known	multi_species	False	1	True	2.97	0.0	0.33	0.0	0.0	37116618
SRR24956677	hal	SAMN35354828	PRJNA976033	SRP444553	ILLUMINA	Helianthus annuus subsp. annuus	5.53	Helianthus annuus subsp. annuus	False	Pantoea ananatis:8.5%	Heliantheae alliance:5.1%	1	novel_host_range	multi_species	False	1	True	0.0	0.0	76.24	0.0	0.0	9360737
SRR23852724	hal	SAMN33745903	PRJNA944244	SRP427128	OXFORD_NANOPORE	Vitis vinifera	40.3	Vitis vinifera	False	Grapevine leafroll-associated virus 2:3.0%	Viridiplantae:40.3%	1	known	multi_species	False	1	True	0.0	33.64	0.88	0.0	0.0	33664
SRR8418308	hal	SAMN10714675	PRJNA513863	SRP176641	ILLUMINA	Vitis vinifera	40.68	Vitis vinifera	True	Alternaria alternata:2.7%	Vitis vinifera:39.1%	1	novel_host_range	multi_species	False	1	True	3.37	0.0	0.19	0.0	0.0	14539248
SRR18957882	hal	SAMN27921910	PRJNA832802	SRP372583	ILLUMINA	Glycine max	89.67	Glycine max	True	Phytophthora sojae:2.4%	Glycine:83.3%; Glycine max:5.1%; Glycine soja:1.5%	1	known	multi_species	False	1	True	0.0	0.0	1.08	2.64	0.0	25640638
SRR28224689	hal	SAMN40247417	PRJNA1083622	SRP493342	ILLUMINA	Medicago sativa	47.22	Medicago sativa	False	Pea streak virus:17.5%	Medicago truncatula:34.6%; Trifolium pratense:0.9%; Cicer arietinum:0.4%	1	known	multi_species	False	1	True	0.0	17.49	4.89	0.0	0.0	22587827
SRR39040005	hal	SAMN60678952	PRJNA1475870	SRP707505	ILLUMINA	Helianthus annuus	87.25	Helianthus annuus	False	Sclerotinia sclerotiorum:6.8%	Heliantheae alliance:86.1%	1	known	multi_species	False	1	True	7.0	0.0	0.0	0.0	0.0	20255503
SRR15693785	hal	SAMN21183086	PRJNA759653	SRP335276	ILLUMINA	Brassica napus	83.14	Brassica napus	False	Sclerotinia sclerotiorum:13.3%	Brassica:78.8%; Brassica rapa:4.5%; Brassica oleracea var. oleracea:3.0%	1	known	multi_species	False	1	True	13.58	0.0	0.0	0.0	0.0	33786359
SRR18692575	hal	SAMN27478649	PRJNA824795	SRP368368	ILLUMINA	Zea mays	71.78	Zea mays	True	Sugarcane mosaic virus:6.4%	Zea mays:68.1%	1	known	multi_species	False	1	True	0.0	11.32	0.38	0.0	0.0	14527646
SRR36790438	hal	SAMN54501352	PRJNA1399633	SRP661552	ILLUMINA	Citrus junos	81.57	Citrus junos	False	Potexvirus citriflavivenae:12.5%	Rutaceae:79.7%; Citrus x clementina:6.3%; Camellia sinensis:0.4%; Gossypium hirsutum:0.1%	1	known	multi_species	False	1	True	0.0	13.15	0.56	0.0	0.0	20812477
SRR30498960	hal	SAMN43432462	PRJNA1148431	SRP529444	ILLUMINA	Castanea dentata	66.19	Castanea dentata	False	Cryphonectria parasitica:1.0%	Fagaceae:60.0%; Quercus suber:8.5%; Quercus robur:2.5%	1	known	multi_species	False	1	True	1.03	0.0	4.47	0.0	0.0	41904676
SRR36233372	hal	SAMN53472914	PRJNA1371123	SRP649842	ILLUMINA	Oryza sativa	44.43	Oryza sativa	True	Sclerotinia sclerotiorum:40.9%	Oryza sativa:8.4%; Oryza glaberrima:2.7%	1	novel_host_range	multi_species	False	1	True	43.19	0.7	1.27	0.0	0.0	44828126
SRR28637124	hal	SAMN40935954	PRJNA1099309	SRP501289	ILLUMINA	Daucus carota	25.25	Daucus carota	False	Carrot thin leaf virus:1.5%	Viridiplantae:25.2%	1	known	multi_species	False	1	True	0.0	15.37	16.73	0.0	0.0	19601102
SRR38077034	hal	SAMN57246535	PRJNA1452953	SRP691503	ILLUMINA	Vitis vinifera	50.07	Vitis vinifera	True	Botrytis cinerea:18.4%	rosids incertae sedis:47.8%; Vitis vinifera:10.5%	1	known	multi_species	False	1	True	26.14	0.18	2.79	0.0	0.0	36969277
SRR29826752	hal	SAMN42494743	PRJNA1135933	SRP519862	ILLUMINA	Arabidopsis thaliana	31.47	Arabidopsis thaliana	True	Sclerotinia sclerotiorum:48.8%	Arabidopsis thaliana:23.2%	1	known	multi_species	False	1	True	51.55	0.0	3.43	0.0	0.0	31145324
SRR28926619	hal	SAMN41221989	PRJNA1108053	SRP506154	ILLUMINA	Gossypium hirsutum	64.83	Gossypium hirsutum	True	Verticillium dahliae:2.6%	Gossypium:63.9%; Gossypium hirsutum:19.1%; Gossypium raimondii:0.1%	1	known	multi_species	False	1	True	3.39	0.0	0.16	0.0	0.0	32081254
SRR29754159	hal	SAMN42356578	PRJNA1132728	SRP518801	ILLUMINA	Triticum aestivum	43.29	Triticum aestivum	True	Alternaria alternata:2.2%	Triticinae:40.6%; Triticum:24.1%; Triticum aestivum:4.4%; Triticum urartu:0.1%	1	novel_host_range	multi_species	False	1	True	41.92	0.0	1.41	0.0	0.0	38257194
SRR27322968	hal	SAMN39061830	PRJNA1055734	SRP479607	ILLUMINA	Arabidopsis thaliana	60.65	Arabidopsis thaliana	True	Turnip crinkle virus:12.8%	Arabidopsis thaliana:50.6%	1	known	multi_species	False	1	True	0.0	12.93	2.57	0.0	0.0	2231763
ERR10926698	hal	SAMEA112681339	PRJEB59238	ERP144295	ILLUMINA	Triticum aestivum	93.66	Triticum aestivum	True	Fusarium graminearum:1.4%	Triticinae:87.7%; Triticum:52.1%; Triticum aestivum:9.2%; Aegilops tauschii subsp. strangulata:0.4%	1	known	multi_species	False	1	True	1.97	0.0	0.19	0.0	0.0	78826493
SRR34355017	hal	SAMN49777969	PRJNA1285879	SRP598088	ILLUMINA	Arabidopsis thaliana	36.96	Arabidopsis thaliana	True	Comovirus arabidopsis:17.7%	Arabidopsis thaliana:32.5%	1	known	multi_species	False	1	True	0.0	59.63	0.33	0.0	0.0	23887298
SRR25891119	hal	SAMN37208205	PRJNA1011015	SRP458198	ILLUMINA	Phaseolus vulgaris	72.1	Phaseolus vulgaris	True	Cowpea mild mottle virus:20.4%	Phaseolus vulgaris:60.8%; Vigna:0.5%; Vigna unguiculata:0.1%	1	known	multi_species	False	1	True	0.0	20.41	0.32	0.0	0.0	19381245
SRR27323189	hal	SAMN39061579	PRJNA1055734	SRP479607	ILLUMINA	Arabidopsis thaliana	36.48	Arabidopsis thaliana	True	Comovirus ArLV1:1.1%	Arabidopsis thaliana:30.6%; Arabidopsis lyrata:0.2%	1	known	multi_species	False	1	True	0.0	36.2	2.91	0.0	0.0	2712351
SRR26975741	hal	SAMN38211861	PRJNA1039328	SRP474722	ILLUMINA	Oryza sativa	62.4	Oryza sativa	True	Rhizoctonia solani:17.3%	Oryzoideae:61.2%; Oryza sativa:12.6%	1	novel_host_range	multi_species	False	1	True	17.56	0.0	3.93	0.0	0.0	36135313
SRR7267053	hal	SAMN09372753	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	13.73	Arabidopsis thaliana	True	Botrytis cinerea:5.1%	Arabidopsis thaliana:9.3%	1	known	multi_species	False	1	True	5.54	0.0	0.0	0.0	0.0	1199832
SRR7266244	hal	SAMN09372242	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	18.92	Arabidopsis thaliana	True	Botrytis cinerea:1.3%	Arabidopsis thaliana:11.9%	1	known	multi_species	False	1	True	1.34	0.0	0.0	0.0	0.0	2995196
SRR15853893	hal	SAMN21396821	PRJNA762492	SRP336661	ILLUMINA	Pyrus pyrifolia	7.21	Pyrus pyrifolia	False	Penicillium expansum:70.8%	Maleae:6.9%; Pyrus:3.9%; Malus domestica:1.1%	1	novel_host_range	multi_species	False	1	True	81.34	0.18	0.3	0.0	0.0	31008526
SRR39041377	hal	SAMN60679718	PRJNA1475882	SRP707514	ILLUMINA	Nicotiana tabacum	82.2	Nicotiana tabacum	True	Trichoderma virens:2.0%	Nicotianoideae:80.5%; Nicotiana tabacum:9.6%	1	novel_host_range	multi_species	False	1	True	3.04	0.0	0.85	0.14	0.0	39185619
SRR7266329	hal	SAMN09372032	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	12.0	Arabidopsis thaliana	True	Botrytis cinerea:4.8%	Arabidopsis thaliana:8.6%	1	known	multi_species	False	1	True	5.41	0.0	0.0	0.0	0.0	2100241
SRR19548541	hal	SAMN28869282	PRJNA846152	SRP378684	ILLUMINA	Capsicum annuum	79.99	Capsicum annuum	True	Pepper veinal mottle virus:17.1%	Capsicum annuum:75.6%	1	known	multi_species	False	1	True	0.0	17.12	0.18	0.0	0.0	22634232
ERR10886958	hal	SAMEA112356033	PRJEB59062	ERP144138	ILLUMINA	Triticum aestivum	82.85	Triticum aestivum	False	Fusarium graminearum:5.8%	Triticinae:78.4%; Triticum:48.3%; Triticum dicoccoides:1.7%	1	known	multi_species	False	3	False	8.27	0.0	0.25	0.0	0.0	59561387
DRR834226	hal	SAMD01772069			ILLUMINA	Zea mays	73.32	Zea mays	True	Sugarcane mosaic virus:13.5%	Zea mays:63.5%; Miscanthus floridulus:0.1%	1	known	multi_species	False	1	True	0.0	13.58	1.03	0.0	0.0	46643054
SRR7267220	hal	SAMN09372673	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	11.73	Arabidopsis thaliana	True	Botrytis cinerea:5.6%	Arabidopsis thaliana:8.7%	1	known	multi_species	False	1	True	6.05	0.0	0.34	0.0	0.0	1117541
SRR10161830	hal	SAMN12818040	PRJNA573599	SRP222931	ILLUMINA	Zea mays	28.22	Zea mays	False	Trichoderma virens Gv29-8:16.2%	Viridiplantae:28.2%	1	known	multi_species	False	1	True	21.3	0.0	1.14	0.0	0.0	18291674
SRR7266167	hal	SAMN09372044	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	12.32	Arabidopsis thaliana	True	Botrytis cinerea:3.0%	Arabidopsis thaliana:8.7%	1	known	multi_species	False	1	True	3.18	0.0	0.0	0.0	0.0	1480203
SRR7266988	hal	SAMN09372837	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	22.21	Arabidopsis thaliana	True	Botrytis cinerea:1.6%	Arabidopsis thaliana:13.5%	1	known	multi_species	False	1	True	1.75	0.0	0.0	0.0	0.0	1803728
ERR5875672	hal	SAMEA5996506	PRJEB44745	ERP128825	ILLUMINA	Eragrostis curvula	0.0	Eragrostis curvula	False	Pyricularia oryzae:80.3%		1	known	multi_species	False	3	False	89.73	0.0	2.33	0.0	0.0	10152982
SRR8661632	hal	SAMN11018739	PRJNA524268	SRP187368	ILLUMINA	Musa acuminata	79.9	Musa acuminata	True	Fusarium oxysporum:4.5%	Musa acuminata:73.2%	1	known	multi_species	False	1	True	8.43	0.0	2.8	0.0	0.0	57697512
SRR26860104	hal	SAMN38296593	PRJNA1041741	SRP472529	ILLUMINA	Arabidopsis thaliana	26.03	Arabidopsis thaliana	True	Sclerotinia sclerotiorum:67.5%	Arabidopsis thaliana:22.2%; Arabidopsis lyrata:0.2%	1	known	multi_species	False	1	True	69.32	0.0	0.0	0.0	0.0	27635823
SRR33118884	hal	SAMN47935273	PRJNA1250220	SRP578325	ILLUMINA	Oryza sativa	90.16	Oryza sativa	True	Pyricularia oryzae:1.2%	Oryzoideae:88.8%; Oryza sativa:29.4%; Oryza glaberrima:0.7%	1	known	multi_species	False	1	True	1.4	0.0	1.33	0.0	0.0	20673085
SRR8418332	hal	SAMN10714348	PRJNA513863	SRP176641	ILLUMINA	Vitis vinifera	51.76	Vitis vinifera	True	Alternaria alternata:1.6%	Vitis vinifera:49.1%	1	novel_host_range	multi_species	False	1	True	2.21	0.0	0.3	0.0	0.0	23358044
SRR1779452	hal	SAMN03301859	PRJNA273910	SRP052934	ILLUMINA	Cucumis melo	58.86	Cucumis melo	True	Zucchini yellow mosaic virus:20.3%	Cucumis:58.1%; Cucumis melo:39.6%; Cucumis sativus:0.5%	1	known	multi_species	False	1	True	0.0	21.33	0.0	0.0	0.0	6891057
SRR7266348	hal	SAMN09372075	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	23.82	Arabidopsis thaliana	True	Botrytis cinerea:1.6%	Arabidopsis thaliana:15.1%	1	known	multi_species	False	1	True	1.72	0.0	0.0	0.0	0.0	2446745
SRR36134865	hal	SAMN53318810	PRJNA1366519	SRP647647	ILLUMINA	Hordeum vulgare	54.9	Hordeum vulgare	True	Fusarium graminearum:1.1%	Hordeum vulgare:44.9%; Triticum:0.1%	1	known	multi_species	False	1	True	3.39	0.0	1.79	0.0	0.0	4643465
SRR23704274	hal	SAMN33442883	PRJNA938609	SRP425766	ILLUMINA	Triticum aestivum	70.45	Triticum aestivum	True	Puccinia striiformis:4.4%	Triticinae:66.7%; Triticum:42.3%; Triticum aestivum:8.3%; Triticum dicoccoides:1.1%; Aegilops tauschii subsp. strangulata:0.2%	1	known	multi_species	False	1	True	4.39	0.0	1.54	0.0	0.0	23623547
SRR30166052	hal	SAMN43048580	PRJNA1143388	SRP524811	ILLUMINA	Lilium brownii var. viridulum	4.36	Lilium brownii var. viridulum	False	Salmonella enterica subsp. enterica serovar Typhimurium:2.8%	eudicotyledons:1.2%; commelinids:0.9%; rosids:0.6%; Phoenix dactylifera:0.1%	1	novel_host_range	multi_species	False	1	True	0.0	0.63	5.02	0.0	0.0	49916655
SRR29779547	hal	SAMN42431225	PRJNA1134673	SRP519316	ILLUMINA	Solanum lycopersicum	58.56	Solanum lycopersicum	False	Orthotospovirus tomatomaculae:23.8%	Solanum subgen. Lycopersicon:40.2%; Solanum pennellii:0.2%	1	known	multi_species	False	1	True	0.0	23.77	0.34	0.0	0.0	15700686
SRR28731223	hal	SAMN41003936	PRJNA1101865	SRP502539	ILLUMINA	Zea mays	66.94	Zea mays	True	Fusarium verticillioides:4.3%	Zea mays:61.6%; Sorghum bicolor:0.1%	1	known	multi_species	False	1	True	20.67	1.18	0.69	0.0	0.0	29193159
ERR2275060	hal	SAMEA104555663	PRJEB24686	ERP106534	ILLUMINA	Triticum aestivum	48.33	Triticum aestivum	True	Fusarium graminearum:5.0%	Triticinae:37.8%; Triticum:17.9%; Triticum aestivum:2.4%; Triticum dicoccoides:0.5%; Aegilops tauschii:0.1%	1	known	multi_species	False	1	True	10.82	0.0	1.01	0.0	0.0	15852425
SRR7266248	hal	SAMN09372238	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	15.26	Arabidopsis thaliana	True	Botrytis cinerea:2.0%	Arabidopsis thaliana:10.8%	1	known	multi_species	False	1	True	2.22	0.0	0.0	0.0	0.0	1155283
SRR36134804	hal	SAMN53318829	PRJNA1366519	SRP647647	ILLUMINA	Hordeum vulgare	57.72	Hordeum vulgare	True	Fusarium graminearum:1.2%	Hordeum vulgare:48.2%; Triticinae:0.3%; Triticum:0.1%	1	known	multi_species	False	1	True	4.26	0.0	2.2	0.0	0.0	5814081
ERR10886911	hal	SAMEA112356017	PRJEB59062	ERP144138	ILLUMINA	Triticum aestivum	90.78	Triticum aestivum	True	Fusarium graminearum:2.4%	Triticinae:85.6%; Triticum:52.3%; Triticum aestivum:9.1%; Triticum dicoccoides:1.8%	1	known	multi_species	False	3	False	3.4	0.0	0.22	0.0	0.0	50603926
SRR30012819	hal	SAMN42797926	PRJNA1139942	SRP522616	ILLUMINA	Camellia oleifera	69.57	Camellia oleifera	False	Colletotrichum fructicola:1.5%	Camellia sinensis:64.5%; Actinidia eriantha:0.1%	1	known	multi_species	False	1	True	4.94	0.0	3.71	0.0	0.0	34976980
SRR34300143	hal	SAMN49716714	PRJNA1217477	SRP561190	ILLUMINA	Phaseolus vulgaris	59.37	Phaseolus vulgaris	True	Botrytis cinerea:5.7%	Phaseolus vulgaris:53.3%	1	known	multi_species	False	1	True	7.95	0.0	8.71	0.0	0.0	28008296
DRR730069	hal	SAMD01671690	PRJDB36035	DRP013962	ILLUMINA	Prunus persica	72.22	Prunus persica	False	Ilarvirus PNRSV:11.2%	Amygdaleae:64.6%	1	known	multi_species	False	1	True	0.11	14.72	0.82	0.0	0.0	33711273
SRR36910220	hal	SAMN54710591	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	70.61	Vigna unguiculata	True	Botrytis cinerea:1.1%	Vigna unguiculata:54.9%	1	novel_host_range	multi_species	False	1	True	1.47	0.0	4.67	0.0	0.0	41367853
SRR32962213	hal	SAMN47759466	PRJNA1245285	SRP576144	ILLUMINA	Arabidopsis thaliana	32.25	Arabidopsis thaliana	True	Sclerotinia sclerotiorum:60.3%	Arabidopsis thaliana:28.2%	1	known	multi_species	False	1	True	62.5	0.0	0.34	0.0	0.0	79587165
SRR7266124	hal	SAMN09371996	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	9.34	Arabidopsis thaliana	True	Botrytis cinerea:1.2%	Arabidopsis thaliana:7.2%	1	known	multi_species	False	1	True	1.29	0.0	0.15	0.0	0.0	400456
SRR8418269	hal	SAMN10714693	PRJNA513863	SRP176641	ILLUMINA	Vitis vinifera	41.18	Vitis vinifera	True	Alternaria alternata:2.3%	Vitis vinifera:39.5%	1	novel_host_range	multi_species	False	1	True	3.74	0.0	0.49	0.0	0.0	12055050
SRR22183671	hal	SAMN31577627	PRJNA838764	SRP375876	ILLUMINA	Triticum aestivum	85.18	Triticum aestivum	True	Bipolaris sorokiniana:1.1%	Triticinae:79.7%; Triticum:49.0%; Triticum aestivum:8.5%; Aegilops tauschii subsp. strangulata:0.3%; Triticum urartu:0.2%	1	known	multi_species	False	1	True	1.43	0.0	0.24	0.0	0.0	40388341
SRR26860107	hal	SAMN38296596	PRJNA1041741	SRP472529	ILLUMINA	Arabidopsis thaliana	23.48	Arabidopsis thaliana	True	Sclerotinia sclerotiorum:69.9%	Arabidopsis thaliana:19.6%; Arabidopsis lyrata:0.2%	1	known	multi_species	False	1	True	71.85	0.0	0.17	0.0	0.0	36751985
SRR22890350	hal	SAMN31832932	PRJNA903693	SRP410049	ILLUMINA	Nicotiana tabacum	77.52	Nicotiana tabacum	True	Potato virus Y:15.5%	Nicotianoideae:76.4%; Nicotiana tabacum:7.7%; Nicotiana tomentosiformis:1.6%; Nicotiana sylvestris:1.1%; Nicotiana attenuata:0.1%	1	known	multi_species	False	7	False	0.0	16.1	0.56	0.0	0.0	23594459
SRR7267209	hal	SAMN09372952	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	23.34	Arabidopsis thaliana	True	Botrytis cinerea:1.7%	Arabidopsis thaliana:14.8%	1	known	multi_species	False	1	True	1.84	0.0	0.0	0.0	0.0	1683486
SRR39039998	hal	SAMN60678943	PRJNA1475870	SRP707505	ILLUMINA	Helianthus annuus	82.13	Helianthus annuus	False	Sclerotinia sclerotiorum:3.9%	Heliantheae alliance:80.4%	1	known	multi_species	False	1	True	4.01	0.18	0.0	0.0	0.0	21061869
SRR29826766	hal	SAMN42494756	PRJNA1135933	SRP519862	ILLUMINA	Arabidopsis thaliana	29.16	Arabidopsis thaliana	True	Sclerotinia sclerotiorum:52.4%	Arabidopsis thaliana:21.8%; Arabidopsis lyrata:0.1%	1	known	multi_species	False	1	True	56.52	0.0	2.24	0.0	0.0	27474718
SRR22130835	hal	SAMN31559359	PRJNA896583	SRP405687	ILLUMINA	Arabidopsis thaliana	86.21	Arabidopsis thaliana	True	Botrytis cinerea:2.9%	Arabidopsis thaliana:77.1%	1	known	multi_species	False	1	True	3.64	0.0	0.91	0.0	0.0	24790748
SRR12077451	hal	SAMN15353880	PRJNA641462	SRP268537	ILLUMINA	Brassica napus	88.33	Brassica napus	True	Sclerotinia sclerotiorum:1.9%	Brassica:83.0%; Brassica napus:18.7%; Brassica rapa:4.5%; Brassica oleracea:2.7%	1	known	multi_species	False	5	False	1.96	0.0	5.41	0.0	0.0	43964909
SRR28797217	hal	SAMN41075165	PRJNA1103102	SRP503877	ILLUMINA	Zea mays subsp. mays	83.21	Zea mays subsp. mays	False	Sugarcane mosaic virus:10.1%	Zea mays:75.4%; Sorghum bicolor:0.2%	1	known	multi_species	False	1	True	0.0	10.1	0.31	0.0	0.0	34280688
SRR14467127	hal	SAMN19069002	PRJNA728113	SRP318925	ILLUMINA	Hordeum vulgare	34.17	Hordeum vulgare	False	Fusarium graminearum:3.0%	Triticodae:29.2%	1	known	multi_species	False	1	True	5.98	0.0	1.86	0.0	0.0	59562623
SRR10161833	hal	SAMN12818037	PRJNA573599	SRP222931	ILLUMINA	Zea mays	4.06	Zea mays	True	Trichoderma virens Gv29-8:31.6%	Zea mays:3.2%	1	known	multi_species	False	1	True	43.48	0.0	0.13	0.0	0.0	4379066
SRR8984115	hal	SAMN11525982	PRJNA540228	SRP194111	ILLUMINA	Hordeum vulgare	8.64	Hordeum vulgare	False	Puccinia graminis:37.6%	Aegilops tauschii subsp. tauschii:6.5%; Brachypodium distachyon:0.2%	1	novel_host_range	multi_species	False	1	True	37.63	0.0	8.83	0.0	0.0	80641470
SRR14959068	hal	SAMN19929796	PRJNA742147	SRP326027	ILLUMINA	Zea mays	65.27	Zea mays	True	Bipolaris maydis:22.0%	Zea mays:59.6%	1	known	multi_species	False	1	True	25.6	0.0	0.23	0.0	0.0	23254048
SRR7267136	hal	SAMN09372638	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	18.24	Arabidopsis thaliana	True	Botrytis cinerea:3.4%	Arabidopsis thaliana:12.8%	1	known	multi_species	False	1	True	3.65	0.0	0.4	0.0	0.0	1002718
SRR5387720	hal	SAMN06349890	PRJNA376075	SRP102153	ILLUMINA	Nicotiana tabacum	80.92	Nicotiana tabacum	True	Alternaria alternata:1.4%	Nicotianoideae:76.6%; Nicotiana tabacum:4.6%	1	known	multi_species	False	1	True	7.04	0.36	0.69	0.0	0.0	52188990
SRR3383695	hal	SAMN04599752	PRJNA315516	SRP073212	ILLUMINA	Arabidopsis thaliana	69.5	Arabidopsis thaliana	True	Botrytis cinerea:3.4%	Arabidopsis thaliana:44.8%	1	known	multi_species	False	3	True	3.91	0.0	0.0	0.0	0.0	11816654
SRR7266224	hal	SAMN09372021	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	12.25	Arabidopsis thaliana	True	Botrytis cinerea:5.4%	Arabidopsis thaliana:8.7%	1	known	multi_species	False	1	True	5.84	0.0	0.0	0.0	0.0	1699357
SRR28731222	hal	SAMN41003937	PRJNA1101865	SRP502539	ILLUMINA	Zea mays	59.87	Zea mays	True	Fusarium verticillioides:4.4%	Zea mays:54.7%; Sorghum bicolor:0.1%	1	known	multi_species	False	1	True	21.1	1.74	2.03	0.0	0.0	26910290
SRR14614689	hal	SAMN19245823	PRJNA730918	SRP320860	ILLUMINA	Glycine max	43.4	Glycine max	True	Tobacco ringspot virus:26.5%	Glycine max:1.9%; Glycine soja:0.4%	1	known	multi_species	False	1	True	0.0	26.53	0.28	0.0	0.0	16294932
SRR34300131	hal	SAMN49716725	PRJNA1217477	SRP561190	ILLUMINA	Phaseolus vulgaris	71.13	Phaseolus vulgaris	True	Botrytis cinerea:2.5%	Phaseolus vulgaris:62.9%; Vigna:0.3%	1	known	multi_species	False	1	True	3.15	0.0	6.26	0.0	0.0	31535433
SRR34326373	hal	SAMN49744492	PRJNA1284748	SRP596525	ILLUMINA	Prunus avium	81.46	Prunus avium	True	Fabavirus pruni:0.5%	Amygdaleae:79.6%; Prunus avium:50.2%	1	known	multi_species	False	1	True	0.0	14.25	0.19	0.0	0.0	25536798
DRR871572	hal	SAMD01773914	PRJDB39507	DRP016741	ILLUMINA	Solanum lycopersicum	84.99	Solanum lycopersicum	True	Blunervirus solani:10.7%	Solanum subgen. Lycopersicon:72.5%; Solanum lycopersicum:44.5%; Solanum pennellii:0.6%	1	known	multi_species	False	1	True	0.0	10.67	0.2	0.0	0.0	23121298
SRR23261121	hal	SAMN32949588	PRJNA929034	SRP419852	ILLUMINA	Arabidopsis thaliana	44.37	Arabidopsis thaliana	True	Pseudomonas aeruginosa:1.3%	Arabidopsis thaliana:24.6%	1	known	multi_species	False	2	False	0.0	0.0	15.63	0.0	0.0	6219732
SRR23261122	hal	SAMN32949588	PRJNA929034	SRP419852	ILLUMINA	Arabidopsis thaliana	43.69	Arabidopsis thaliana	True	Pseudomonas aeruginosa:1.2%	Arabidopsis thaliana:24.3%	1	known	multi_species	False	2	True	0.0	0.0	16.25	0.0	0.0	6268798
