mode	Run	BioSample	BioProject	biosample_rep	sra_organism	stat_top_pathogen	stat_top_pct	meta_pathogen	mismatch_flag	bp_title
hal	SRR15993014	SAMN21535354	PRJNA764923	True	Oryza sativa	Fusarium verticillioides 7600	4.2		no_meta	Multi-Omics Approaches Explain the Growth-Promoting Effect of the Apocarotenoid Growth Regulator Zaxinone in Rice
hal	SRR21354789	SAMN30600989	PRJNA875113	True	Arabidopsis thaliana	Grapevine fanleaf virus	10.34		no_meta	Involvement of Arabidopsis TUTases in viral RNA uridylation
hal	DRR207946	SAMD00204749	PRJDB9318	True	Nicotiana benthamiana	Phytophthora infestans	1.01		no_meta	Expression profiles of genes for enzymes involved in capsidiol production in Nicotiana benthamiana
hal	SRR14724006	SAMN19515923	PRJNA698234	True	Solanum tuberosum	Salmonella enterica	74.32		no_meta	YAMAT-seq for Sileneae and Solanum tuberosum
hal	SRR7266053	SAMN09371971	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	2.08		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR29087949	SAMN41452232	PRJNA1113349	True	Zea mays	Fusarium verticillioides	3.59		no_meta	Combining transcriptomics and metabolomics to analyze the response of maize roots under Pb stress
hal	SRR29384905	SAMN41811673	PRJNA1123450	True	Zea mays	Ustilago maydis	1.76	ustilago maydis	all_match	Characterization of the maize (Zea mays)-Ustilago maydis interaction in a warming climate
hal	SRR37798402	SAMN56715885	PRJNA1443087	True	Citrus trifoliata	Fusarium oxysporum	0.93		no_meta	Transcriptional activation of antioxidant enzyme genes by PtMYB14 underlies mycorrhiza-enhanced manganese tolerance in trifoliate orange
hal	SRR29384888	SAMN41811687	PRJNA1123450	True	Zea mays	Ustilago maydis	2.36	ustilago maydis	all_match	Characterization of the maize (Zea mays)-Ustilago maydis interaction in a warming climate
hal	SRR5344025	SAMN06603403	PRJNA379206	True	Arabidopsis thaliana	Pseudomonas aeruginosa	2.72		no_meta	Studies of A. thaliana SR proteins
hal	SRR29826761	SAMN42494751	PRJNA1135933	True	Arabidopsis thaliana	Sclerotinia sclerotiorum	54.77	sclerotinia sclerotiorum	all_match	Global transcriptome of Arabidopsis plants (Col-0, Rld2 and Shahdara genotypes) inoculated by the fungal pathogen Sclerotinia sclerotiorum following temperate, mediterranean and continental acclimation
hal	ERR14366933	SAMEA117684398	PRJEB85720	True	Solanum tuberosum	Potato virus S	8.32		no_meta	Herbivory-induced transcriptome responses of local and systemic tissues in potato plant
hal	SRR26471829	SAMN37881125	PRJNA1029904	True	Citrus sinensis	Penicillium digitatum	18.78		no_meta	citrus raw sequence reads
hal	SRR7692631	SAMN09754418	PRJNA483957	True	Triticum aestivum	Puccinia graminis	3.66	puccinia graminis f. sp. tritici	all_match	Infected wheat and Brachypodium with wheat stem rust; Raw sequence reads
hal	SRR7644341	SAMN09765733	PRJNA484520	True	Triticum aestivum	Fusarium graminearum	1.36	fusarium graminearum	all_match	Integrated transcriptome and hormone profiling highlight the role of multiple phytohormone pathways in wheat resistance against fusarium head blight.
hal	SRR8309987	SAMN10574273	PRJNA509214	True	Triticum aestivum	Fusarium graminearum	2.32	fusarium graminearum	all_match	Characterization of QTL and eQTL linked with early Fusarium graminearum infection and deoxynivalenol levels in a Wuhan -1 x Nyubai doubled-haploid wheat population at two days post inoculation
hal	SRR37325379	SAMN55899192	PRJNA1426942	True	Chrysanthemum x morifolium	Botrytis cinerea	1.86	botrytis cinerea	all_match	Transcriptome of Chrysanthemum morifolium infected by Botrytis cinerea
hal	SRR14934750	SAMN19581880	PRJNA727473	True	Avena sativa	Fusarium verticillioides 7600	1.48		no_meta	Avena sativa Genome sequencing and assembly
hal	SRR36610582	SAMN54325117	PRJNA1394627	True	Malus domestica	Penicillium expansum	3.51		no_meta	Apples
hal	SRR37491763	SAMN56311937	PRJNA1428298	True	Vigna unguiculata	environmental samples	12.25	botrytis cinerea	stat_vs_meta_conflict	Pilot co transcriptomic experiment for large scale analysis of eudicot defenses against 72 Botrytis cinerea isolates
hal	SRR7266966	SAMN09372819	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	11.55		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	ERR3971857	SAMEA6602650	PRJEB37046	True	Arabidopsis thaliana	Phytophthora parasitica	7.15	phytophthora parasitica	all_match	RNA-sequence of Arabidopsis thaliana lines gsnor1 and Col-0 post infection of Phytophthora parasitica against controls
hal	SRR22540858	SAMN32063316	PRJNA908908	True	Helianthus annuus	Sclerotinia sclerotiorum	2.3	sclerotinia sclerotiorum	all_match	Comparative transcriptome analysis reveals the Sclerotinia sclerotiorum resistance mechanism in sunflower
hal	SRR30498958	SAMN43432460	PRJNA1148431	True	Castanea dentata	Cryphonectria parasitica	2.23		no_meta	Castanea dentata cultivar:Ellis-1 Genome sequencing and assembly
hal	SRR38478081	SAMN59652019	PRJNA1464005	True	Camellia oleifera	Colletotrichum fructicola	29.84	colletotrichum fructicola	all_match	Transcriptome sequencing project for related infection process of Camellia oleifera leaf by Colletotrichum fructicola
hal	ERR14366946	SAMEA117684411	PRJEB85720	True	Solanum tuberosum	Potato virus S	8.45		no_meta	Herbivory-induced transcriptome responses of local and systemic tissues in potato plant
hal	SRR21151058	SAMN30413232	PRJNA869553	True	Oryza sativa Japonica Group	Rhizoctonia solani	7.05		no_meta	Oryza sativa Raw sequence reads
hal	SRR28858347	SAMN41146450	PRJNA1106751	True	Lilium lancifolium	Lily symptomless virus	7.2		no_meta	Lilium lancifolium Raw data
hal	SRR29406666	SAMN41826301	PRJNA1123772	True	Zea mays	environmental samples	12.1		no_meta	Reciprocal cross 8 genotypes with B73 endosperm
hal	SRR30673031	SAMN43620348	PRJNA1161467	True	Zea mays	Rhizoctonia solani	7.36		no_meta	RNA-Seq of maize sheath
hal	SRR3401847	SAMN04869724	PRJNA318879	True	Arabidopsis thaliana	Comovirus arabidopsis	3.25		no_meta	Time course RNA-seq analysis of barley MLA1 immune receptor-mediated response to barley powdery mildew fungus Bgh in defense phytohormone signaling-depleted Arabidopsis thaliana mutant.
hal	SRR18856187	SAMN27723648	PRJNA830457	True	Brassica napus	Sclerotinia sclerotiorum	27.19	sclerotinia sclerotiorum	all_match	Subgenome-dominant expression and alternative splicing in response to pathogen stress in polyploid Brassica napus and progenitors
hal	SRR6215498	SAMN07833704	PRJNA415716	True	Triticum aestivum	Zymoseptoria tritici	25.75	zymoseptoria tritici	all_match	Transcriptome analyses of three Zymoseptoria tritici isolates during infection of Triticum aestivum
hal	SRR7266209	SAMN09372117	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	3.36		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR32622410	SAMN47275140	PRJNA1195373	True	Gossypium hirsutum	Verticillium dahliae	1.07		no_meta	RNA sequencing data of Gossypium hirsutum population
hal	SRR3537156	SAMN05006664	PRJNA321917	True	Brassica napus	Sclerotinia sclerotiorum	11.17	sclerotinia sclerotiorum	all_match	RNA profiling of sclerotinia-infected leaves of Brassica napus reveals cross talk between redox and hormone pathways
hal	SRR14068159	SAMN18490286	PRJNA717217	True	Arabidopsis thaliana	Botrytis cinerea	7.16	botrytis cinerea	all_match	Arabidopsis plant regulates transcriptome program to response against Botrytis cinerea in nrpd2a and med18 mutants
hal	SRR27323695	SAMN39062379	PRJNA1055736	True	Arabidopsis thaliana	Pseudomonas aeruginosa	1.08		no_meta	Field RNA-Seq of Arabidopsis thaliana accessions at Japan in 2017 (HiSeqX)
hal	SRR35776662	SAMN52641922	PRJNA1344429	True	Solanum tuberosum	Carlavirus sigmasolani	14.58		no_meta	Potato E109 photoperiod-induced leaf transcriptome
hal	SRR6123573	SAMN07728363	PRJNA412801	True	Linum usitatissimum	Fusarium oxysporum	20.97	fusarium oxysporum f. sp. lini	all_match	High-Quality Genome Assembly of Fusarium oxysporum f. sp. lini.
hal	ERR7421533	SAMEA11296459	PRJEB48949	True	Vitis vinifera	Botrytis cinerea	37.59	botrytis cinerea	all_match	RNA-Seq data of Vitis vinifera cv. Furmint berry samples (Tokaj wine region) exposed to noble rot
hal	SRR19426703	SAMN28688143	PRJNA842823	True	Triticum aestivum	Fusarium graminearum	3.36	fusarium graminearum	all_match	RNA-seq of Fusarium graminearum resistance in wheat
hal	SRR29087954	SAMN41452228	PRJNA1113349	True	Zea mays	Fusarium verticillioides	3.84		no_meta	Combining transcriptomics and metabolomics to analyze the response of maize roots under Pb stress
hal	SRR15538996	SAMN19876739	PRJNA753546	True	Zea mays	Alternaria alternata	0.31		no_meta	Metagenomic identification of novel viruses of graminaceous species in North America
hal	SRR7266001	SAMN09372229	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	1.71		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR29362654	SAMN41788197	PRJNA1122595	True	Solanum pimpinellifolium	Botrytis cinerea	24.57	botrytis cinerea	all_match	Variability in induced systemic resistance (ISR) responsiveness to Trichoderma harzianum in tomato
hal	SRR35021627	SAMN49997808	PRJNA1306308	True	Capsicum annuum	Phytophthora nicotianae	1.41		no_meta	Capsicum sp. Transcriptome or Gene expression
hal	SRR38258975	SAMN57462181	PRJNA1457471	True	Nicotiana benthamiana	Tombusvirus cucumis	35.43	cucumber leaf spot virus	stat_vs_meta_conflict	A potential mechanism for the induction of specific retrotransposons during plant virus infection of N. benthamiana
hal	SRR14887005	SAMN19834851	PRJNA740181	True	Arabidopsis thaliana	Botrytis cinerea	1.91	botrytis cinerea	all_match	Comparative transcriptomes of WT or jasmonic acid oxidase 2-1 (jao2-1) rosette leaves before or after inoculation with Botrytis cinerea spores
hal	SRR24657684	SAMN35178217	PRJNA974369	True	Arabidopsis thaliana	Turnip mosaic virus	27.64	turnip mosaic virus	all_match	TuMV evolution and adaptation in epigenetic A. thaliana mutants
hal	SRR7644318	SAMN09765749	PRJNA484520	True	Triticum aestivum	Fusarium graminearum	3.44	fusarium graminearum	all_match	Integrated transcriptome and hormone profiling highlight the role of multiple phytohormone pathways in wheat resistance against fusarium head blight.
hal	SRR16889014	SAMN22788972	PRJNA776419	True	Oryza sativa	Pantoea ananatis	4.76		no_meta	RNA-Seq Based Co-Transcriptomic Profiling of Rice (Cultivar BPT 5204) and Diazotrophic Bacteria (Bradyrhizobium japonicum and Gluconacetobacter diazotrophicus) Interactions
hal	SRR28784953	SAMN41063537	PRJNA1103823	True	Triticum aestivum	Puccinia striiformis	4.47	puccinia striiformis f. sp. tritici	all_match	Characterization of a stripe rust resistance gene YR86 in wheat chromosome 2AL
hal	ERR14366945	SAMEA117684410	PRJEB85720	True	Solanum tuberosum	Potato virus S	7.27		no_meta	Herbivory-induced transcriptome responses of local and systemic tissues in potato plant
hal	SRR31323411	SAMN44706134	PRJNA1185494	True	Brassica juncea	Turnip mosaic virus	10.45		no_meta	Brassica juncea seed coat Transcriptome
hal	SRR30781851	SAMN43753341	PRJNA1160431	True	Glycine max	Phytophthora sojae	5.23	phytophthora sojae	all_match	RNA-seq analysis of overexpression in root hairs of soybean infected by Phytophthora sojae
hal	SRR24019247	SAMN33988720	PRJNA950405	True	Glycine max	Pantoea ananatis	12.99		no_meta	Transcriptome sequencing of soybean seeds with contrasting seedcoat colors
hal	SRR32959934	SAMN47757767	PRJNA1245489	True	Gossypium hirsutum	Verticillium dahliae	7.79		no_meta	Cotton-xinjiang-Xinluzao84-J8031
hal	SRR28979109	SAMN41261000	PRJNA1108966	True	Castanea sativa	Fusarium oxysporum	0.24		no_meta	Dual transcriptomic analysis reveals early induced Castanea defense-related genes and Phytophthora cinnamomi effectors.
hal	SRR7266051	SAMN09371993	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	2.81		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR8309983	SAMN10574277	PRJNA509214	True	Triticum aestivum	Fusarium graminearum	1.0	fusarium graminearum	all_match	Characterization of QTL and eQTL linked with early Fusarium graminearum infection and deoxynivalenol levels in a Wuhan -1 x Nyubai doubled-haploid wheat population at two days post inoculation
hal	SRR7266008	SAMN09372008	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	3.01		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR39263432	SAMN60941373	PRJNA1479102	True	Lilium hybrid cultivar	Carlavirus lilii	71.56	botrytis elliptica	stat_vs_meta_conflict	RNA-seq transcriptome profiling of Lilium leaves infected by Botrytis elliptica
hal	SRR9071698	SAMN11659383	PRJNA543288	True	Cucumis melo	Watermelon mosaic virus	5.43		no_meta	long non-coding RNAs in Cucumis melo
hal	SRR35237748	SAMN50932411	PRJNA1314400	True	Oryza sativa	Rhizoctonia solani	1.21	rhizoctonia solani	all_match	Oryza sativa Transcriptome or Gene expression
hal	SRR24768937	SAMN35537364	PRJNA977839	True	Triticum turgidum subsp. durum	Fusarium graminearum	2.19	fusarium graminearum	all_match	Oligogalacturonide Sensing Increases Resistance to Fusarium Head Blight in Durum Wheat
hal	SRR12623579	SAMN16100099	PRJNA662919	True	Brassica oleracea	Fusarium oxysporum	1.99	fusarium oxysporum f. sp. conglutinans	all_match	A pair of effectors encoded on a conditionally dispensable chromosome of Fusarium oxysporum suppress host-specific immunity.
hal	SRR38789209	SAMN60314885	PRJNA1468456	True	Triticum aestivum	Bipolaris sorokiniana	7.26		no_meta	Rhizobacterial datasets from 13C-labeled wheat NIL rhizosphere soils
hal	SRR22227250	SAMN31655752	PRJNA899438	True	Arabidopsis thaliana	Sclerotinia sclerotiorum	1.35	sclerotinia sclerotiorum	all_match	Control of white mold (Sclerotinia sclerotiorum) through plant mediated RNA interference
hal	SRR36367272	SAMN53797970	PRJNA1217477	True	Cucurbita pepo	Botrytis cinerea	6.36	botrytis cinerea	all_match	A multiplant transcriptomic atlas reveals conserved and lineage-specific defense architectures in response to Botrytis cinerea.
hal	SRR1182761	SAMN02673246	PRJNA240125	True	Solanum lycopersicum	Colletotrichum gloeosporioides	23.22	colletotrichum gloeosporioides	all_match	Simultaneous transcriptome analysis of Colletotrichum gloeosporioides and tomato fruits response reveals novel fungal-fruit arm and defense strategies
hal	SRR34300140	SAMN49716717	PRJNA1217477	True	Phaseolus vulgaris	Botrytis cinerea	3.26	botrytis cinerea	all_match	A multiplant transcriptomic atlas reveals conserved and lineage-specific defense architectures in response to Botrytis cinerea.
hal	SRR32622399	SAMN47275150	PRJNA1195373	True	Gossypium hirsutum	Verticillium dahliae	1.23		no_meta	RNA sequencing data of Gossypium hirsutum population
hal	SRR17916352	SAMN25715637	PRJNA804213	True	Lactuca sativa	Sclerotinia sclerotiorum	13.13	sclerotinia sclerotiorum	all_match	Quantitative disease resistance in lettuce
hal	SRR7267295	SAMN09372646	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	11.01		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR38924880	SAMN60529213	PRJNA1465640	True	Arabidopsis thaliana	Botrytis cinerea	10.06	botrytis cinerea	all_match	Arabidopsis thaliana wildtype and tpx mutant RNAseq reads
hal	SRR7266090	SAMN09371900	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	4.73		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR29011978	SAMN41314540	PRJNA1259747	True	Arachis hypogaea	Peanut mottle virus	0.34		no_meta	Telomere-to-telomere genome assemblies and population resequencing of diploid and allotetraploid peanut varieties.
hal	SRR7692608	SAMN09754437	PRJNA483957	True	Triticum aestivum	Puccinia graminis	32.34	puccinia graminis f. sp. tritici	all_match	Infected wheat and Brachypodium with wheat stem rust; Raw sequence reads
hal	SRR7266229	SAMN09372126	PRJNA473829	True	Arabidopsis thaliana	Botrytis cinerea	2.45		no_meta	Plastic Transcriptomes Stabilize Immunity to Pathogen Diversity
hal	SRR35900968	SAMN52951028	PRJNA1354640	True	Fragaria x ananassa	Colletotrichum siamense	19.02	colletotrichum siamense	all_match	Functional analysis of FaLRRop26 and its alleles in response to strawberry crown rot
hal	SRR19548542	SAMN28869281	PRJNA846152	True	Capsicum annuum	Pepper veinal mottle virus	18.3		no_meta	Transcriptome studies on three stages of anthocyanin synthesis in purple pepper
hal	SRR11809796	SAMN14968807	PRJNA633718	True	Solanum tuberosum	Potato virus S	21.13		no_meta	Transcriptome profiling of zebra chip disease of potato
hal	SRR6283152	SAMN08015220	PRJNA418121	True	Solanum lycopersicum	Sclerotinia sclerotiorum	52.78	sclerotinia sclerotiorum	all_match	Global transcriptome of Arabidopsis thaliana and Solanum lycopersicum infected by S. sclerotiorum
hal	SRR17916384	SAMN25715688	PRJNA804213	True	Lactuca sativa	Botrytis cinerea	8.8	sclerotinia sclerotiorum	stat_vs_meta_conflict	Quantitative disease resistance in lettuce
hal	SRR35332841	SAMN51254274	PRJNA1322505	True	Arabidopsis thaliana	Bipolaris sorokiniana	1.38	bipolaris sorokiniana	all_match	A fungal root endophyte functionally extends host immunity and mitigates natural immune variation in Arabidopsis
