Run	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	known_interaction	co_infection_flag	same_genus_secondary	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR14298044	PRJNA542165	SRP197368	ILLUMINA	Fusarium asiaticum	Fusarium graminearum	28.07	6.46	Fusarium asiaticum	282267		Fusarium graminearum (6.5%); Fusarium pseudograminearum (0.6%)	Fungi	2	False	multi_species	True	11.5	0.0	0.16	0.0	0.0	89985934
SRR7797535	PRJNA486288	SRP159931	ILLUMINA	Fusarium graminearum	Aegilops tauschii	9.05	7.68	Fusarium graminearum	5518		Alternaria alternata (0.9%); Fusarium pseudograminearum (0.4%)	Fungi	2	False	multi_species	True	67.31	0.0	0.03	0.0	0.0	26807825
SRR31919493	PRJNA1207595	SRP555889	ILLUMINA	Phytophthora capsici	Phytophthora nicotianae	4.67	3.42	Phytophthora capsici	4784		Phytophthora nicotianae (3.4%); Phytophthora infestans (1.8%)	Oomycota	2	False	multi_species	True	0.01	0.0	0.37	15.6	0.0	31266132
SRR34575240	PRJNA1292970	SRP601665	ILLUMINA	Puccinia graminis f. sp. tritici	Triticum aestivum	7.98	0.57	Puccinia graminis f. sp. tritici			Puccinia graminis (23.6%); Zymoseptoria tritici (12.7%)	Fungi	2		multi_species	True	44.66	0.0	1.68	0.0	0.0	36597603
SRR31919486	PRJNA1207595	SRP555889	ILLUMINA	Phytophthora capsici	Capsicum annuum	1.38	1.23	Phytophthora capsici	4784		Phytophthora nicotianae (3.0%); Phytophthora infestans (1.9%)	Oomycota	2	True	multi_species	True	0.01	0.0	0.5	14.37	0.0	31918005
SRR18188805	PRJNA811707	SRP362092	BGISEQ	Penicillium italicum	Penicillium expansum	7.19	5.04	Penicillium italicum	40296		Penicillium expansum (5.0%); Penicillium digitatum (1.9%)	Fungi	2	False	multi_species	True	41.95	0.0	0.27	0.0	0.0	41956920
SRR20695274	PRJNA863277	SRP388603	BGISEQ	Penicillium expansum	Penicillium expansum	44.0	12.29	Penicillium expansum	27334		Apple chlorotic leaf spot virus (5.9%); Apple stem grooving virus (3.0%)	Viruses	2	False	multi_species	False	21.95	8.92	0.66	0.0	0.0	74634824
SRR21195573	PRJNA872313	SRP393916	ILLUMINA	Colletotrichum siamense	Mangifera indica	83.83	79.12	Colletotrichum siamense	690259		Colletotrichum fructicola (0.5%); Colletotrichum gloeosporioides (0.2%)	Fungi	2	False	multi_species	True	8.29	0.03	0.21	0.0	0.0	34695120
SRR33296425	PRJNA1248058	SRP580907	ILLUMINA	Phytophthora capsici	Capsicum annuum	9.26	8.28	Phytophthora capsici	4784		Phytophthora infestans (1.6%); Phytophthora sojae (0.8%)	Oomycota	2	True	multi_species	True	0.33	0.0	3.22	13.61	0.0	24329054
SRR29056970	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Triticum aestivum	12.12	0.95	Puccinia triticina	208348		Puccinia graminis (0.2%); Puccinia striiformis (0.1%)	Fungi	2	True	multi_species	True	62.03	0.34	4.64	0.0	0.0	32074927
SRR31919492	PRJNA1207595	SRP555889	ILLUMINA	Phytophthora capsici	Cucumis melo	8.4	6.58	Phytophthora capsici	4784		Phytophthora nicotianae (2.7%); Phytophthora infestans (1.7%)	Oomycota	2	False	multi_species	True	0.01	0.0	0.42	12.86	0.0	24356307
ERR15005488	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Zymoseptoria tritici	49.27	5.66	Puccinia triticina	208348		Zymoseptoria tritici (5.7%); Puccinia graminis (0.1%)	Fungi	2	False	multi_species	True	17.89	0.5	3.69	0.0	0.0	19748324
ERR3170248	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Puccinia striiformis	11.95	1.53	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.4%); Alternaria alternata (0.2%)	Fungi	2	False	multi_species	True	3.59	0.11	1.93	0.0	0.0	18959568
SRR26501289	PRJNA1031678	SRP468185	ILLUMINA	Fusarium asiaticum	Fusarium graminearum	33.08	13.18	Fusarium asiaticum	282267		Fusarium graminearum (13.2%); Fusarium pseudograminearum (1.3%)	Fungi	2	False	multi_species	True	28.36	0.0	1.47	0.0	0.0	13921862
ERR4315586	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Alternaria alternata	3.6	2.02	Puccinia striiformis f. sp. tritici			Alternaria alternata (2.0%); Bipolaris maydis (0.1%)	Fungi	2		multi_species	False	11.89	0.01	8.76	0.0	0.0	18829284
ERR4315658	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Alternaria alternata	27.17	0.25	Puccinia striiformis f. sp. tritici			Alternaria alternata (0.3%); Pyrenophora tritici-repentis (0.1%)	Fungi	2		multi_species	False	1.72	0.05	7.88	0.0	0.0	17349914
ERR4315356	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Alternaria alternata	3.59	1.62	Puccinia striiformis f. sp. tritici			Alternaria alternata (1.6%); Pyrenophora tritici-repentis (0.7%)	Fungi	2		multi_species	False	9.75	0.01	10.26	0.0	0.0	16218227
ERR4315433	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Oryctolagus cuniculus	8.45	2.28	Puccinia striiformis f. sp. tritici			Puccinia graminis (1.0%); Alternaria alternata (0.1%)	Fungi	2		multi_species	True	1.49	0.02	12.1	0.0	0.0	25111110
ERR12013040	PRJEB65589	ERP150722	ILLUMINA	Puccinia graminis f. sp. tritici	Terrabacteria group	7.17	3.06	Puccinia graminis f. sp. tritici			Puccinia graminis (10.7%); Zymoseptoria tritici (0.9%)	Fungi	2		multi_species	True	37.1	0.03	6.6	0.0	0.0	11863996
SRR20695273	PRJNA863277	SRP388603	BGISEQ	Penicillium expansum	Penicillium expansum	44.84	12.12	Penicillium expansum	27334		Apple chlorotic leaf spot virus (5.4%); Apple stem grooving virus (2.6%)	Viruses	2	False	multi_species	False	21.75	8.11	0.18	0.0	0.0	75263424
SRR32667339	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	54.95	50.44	Orthotospovirus impatiensnecromaculae	3052576		Mirafiori lettuce big-vein virus (4.1%); Varicosavirus lactucae (0.9%)	Viruses	2	True	multi_species	False	0.03	32.76	1.2	0.0	0.0	209686522
SRR32741181	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	56.35	46.04	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (0.8%); Mirafiori lettuce big-vein virus (0.4%)	Viruses	2	True	multi_species	False	0.04	26.47	1.63	0.0	0.0	15685628
SRR32667293	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	54.17	45.89	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (1.8%); Varicosavirus lactucae (0.3%)	Viruses	2	True	multi_species	False	0.05	25.4	1.89	0.0	0.0	26531813
SRR32667254	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Ophiovirus mirafioriense	10.82	9.74	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (9.7%); Varicosavirus lactucae (0.9%)	Viruses	2	False	multi_species	False	0.01	80.57	1.44	0.0	0.0	14179501
SRR32741180	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	63.72	54.23	Orthotospovirus impatiensnecromaculae	3052576		Xanthomonas hortorum (2.5%); Xanthomonas campestris (1.3%)	Bacteria	2	True	multi_species	False	0.31	5.86	8.52	0.0	0.0	5042984
SRR34695331	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	42.26	35.97	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (1.3%); Varicosavirus lactucae (0.4%)	Viruses	2	True	multi_species	False	0.01	39.89	1.54	0.0	0.0	32997203
SRR34695328	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	49.6	26.24	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (4.8%); Mirafiori lettuce big-vein virus (3.4%)	Viruses	2	False	multi_species	False	0.11	32.72	1.39	0.0	0.0	32762769
SRR34695338	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	31.99	29.08	Orthotospovirus impatiensnecromaculae	3052576		Mirafiori lettuce big-vein virus (7.1%); Varicosavirus lactucae (2.8%)	Viruses	2	True	multi_species	False	0.01	50.74	1.45	0.0	0.0	55504443
SRR34695335	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	46.71	34.74	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (1.3%); Varicosavirus lactucae (0.9%)	Viruses	2	False	multi_species	False	0.02	37.54	1.35	0.0	0.0	24512185
SRR32667285	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	48.01	29.33	Orthotospovirus impatiensnecromaculae	3052576		Mirafiori lettuce big-vein virus (0.7%); Varicosavirus lactucae (0.4%)	Viruses	2	False	multi_species	False	0.01	30.96	2.28	0.0	0.0	12504124
SRR37404244	PRJNA1429803	SRP679975	ILLUMINA	Potato leafroll virus	Carlavirus sigmasolani	33.11	7.55	Potato leafroll virus			Carlavirus sigmasolani (7.5%); Polerovirus PLRV (1.2%)	Viruses	2		multi_species	False	0.0	9.04	2.07	0.0	0.0	19967511
ERR3170195	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Mesangiospermae	10.61	10.2	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.7%)	Fungi	1	False	multi_species	True	5.68	0.0	4.9	0.0	0.0	21513708
SRR29057283	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	13.51	0.88	Puccinia triticina	208348		Puccinia graminis (0.2%)	Fungi	1	False	multi_species	True	49.18	0.27	11.06	0.0	0.0	25040296
SRR15184339	PRJNA747857	SRP328864	ILLUMINA	Colletotrichum gloeosporioides	Hevea brasiliensis	22.26	21.65	Colletotrichum gloeosporioides	474922		Colletotrichum fructicola (5.3%)	Fungi	1	True	multi_species	True	69.45	0.04	0.26	0.0	0.0	49318083
ERR4315583	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	unclassified Riboviria	1.38	0.1	Puccinia striiformis f. sp. tritici			Zymoseptoria tritici (29.0%)	Fungi	1		multi_species	False	33.16	0.11	3.71	0.0	0.0	20519834
ERR13340223	PRJEB77002	ERP161486	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum dicoccoides	7.85	0.11	Puccinia striiformis f. sp. tritici			Puccinia striiformis (28.7%)	Fungi	1		multi_species	True	42.19	0.07	9.71	0.0	0.0	9988658
SRR34575275	PRJNA1292970	SRP601665	ILLUMINA	Puccinia graminis f. sp. tritici	Puccinia graminis	12.45	7.04	Puccinia graminis f. sp. tritici			Puccinia graminis (7.0%)	Fungi	1		multi_species	True	18.12	0.01	8.06	0.0	0.0	1956491
SRR29077178	PRJNA1113144	SRP508492	ILLUMINA	Fusarium oxysporum	Musa acuminata	34.43	34.29	Fusarium oxysporum	5507		Fusarium odoratissimum (15.7%)	Fungi	1	True	multi_species	True	45.9	0.0	0.7	0.0	0.0	28221054
SRR34708599	PRJNA1293538	SRP603426	ILLUMINA	Fusarium graminearum	Zea mays	59.23	53.13	Fusarium graminearum	5518		Fusarium pseudograminearum (0.2%)	Fungi	1	True	multi_species	True	27.84	0.0	0.83	0.0	0.0	47855651
ERR1607845	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	BOP clade	5.43	1.54	Puccinia striiformis	27350		Zymoseptoria tritici (9.3%)	Fungi	1	False	multi_species	False	9.89	0.0	0.06	0.0	0.0	15815046
ERR15005476	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Triticum aestivum	62.35	6.25	Puccinia triticina	208348		Puccinia graminis (0.1%)	Fungi	1	True	multi_species	True	9.26	0.48	3.0	0.0	0.0	19507828
SRR33696070	PRJNA1267768	SRP587572	ELEMENT	Puccinia graminis f. sp. tritici	Puccinia graminis	36.72	28.27	Puccinia graminis f. sp. tritici			Puccinia graminis (28.3%)	Fungi	1		multi_species	True	28.9	0.0	6.37	0.0	0.0	91644138
SRR10201818	PRJNA574904	SRP223667	ILLUMINA	Monilinia fructicola	Amygdaleae	2.23	2.15	Monilinia fructicola	38448		Botrytis cinerea (4.3%)	Fungi	1	False	multi_species	False	16.3	1.15	0.04	0.0	0.0	20119524
SRR33696067	PRJNA1267768	SRP587572	ELEMENT	Puccinia graminis f. sp. tritici	Triticum aestivum	25.77	1.6	Puccinia graminis f. sp. tritici			Puccinia graminis (39.6%)	Fungi	1		multi_species	True	40.32	0.0	6.52	0.0	0.0	55483371
SRR12329588	PRJNA628751	SRP273687	ILLUMINA	Colletotrichum camelliae	Colletotrichum fructicola	34.43	26.67	Colletotrichum camelliae	538528		Colletotrichum fructicola (26.7%)	Fungi	1	False	multi_species	True	32.38	0.0	0.92	0.0	0.0	38155536
ERR4315615	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Parastagonospora nodorum	23.37	3.0	Puccinia striiformis f. sp. tritici			Parastagonospora nodorum (3.0%)	Fungi	1		multi_species	False	4.25	0.01	4.14	0.0	0.0	20549885
ERR3170210	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticinae	33.86	24.82	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.5%)	Fungi	1	False	multi_species	True	1.73	0.04	5.81	0.0	0.0	19576872
SRR31647323	PRJNA1195871	SRP550219	OXFORD_NANOPORE	Puccinia striiformis f. sp. tritici	Triticum aestivum	19.87	4.33	Puccinia striiformis f. sp. tritici			Puccinia striiformis (54.5%)	Fungi	1		multi_species	True	54.64	0.3	0.05	0.0	0.0	4218047
ERR3170229	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Puccinia striiformis	8.2	1.39	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.6%)	Fungi	1	False	multi_species	True	6.14	0.0	5.11	0.0	0.0	22259503
SRR28763274	PRJNA1092066	SRP503255	ILLUMINA	Fusarium oxysporum f. sp. lactucae	Lactuca sativa	76.83	75.86	Fusarium oxysporum f. sp. lactucae	299031		Fusarium odoratissimum (1.1%)	Fungi	1	False	multi_species	True	15.56	0.0	0.26	0.0	0.0	77899863
SRR12329589	PRJNA628751	SRP273687	ILLUMINA	Colletotrichum camelliae	Camellia sinensis	57.43	56.86	Colletotrichum camelliae	538528		Colletotrichum fructicola (17.1%)	Fungi	1	False	multi_species	True	21.09	0.0	0.59	0.0	0.0	36878152
SRR6242027	PRJNA415866	SRP123323	ILLUMINA	Puccinia graminis f. sp. tritici	Puccinia graminis	37.53	6.52	Puccinia graminis f. sp. tritici			Puccinia graminis (6.5%)	Fungi	1		multi_species	True	6.56	0.0	3.56	0.0	0.0	110991386
ERR1954101	PRJEB20582	ERP022751	ILLUMINA	Pyricularia oryzae	BOP clade	19.34	4.79	Pyricularia oryzae	318829		Bipolaris sorokiniana (0.6%)	Fungi	1	False	multi_species	False	1.89	0.0	0.81	0.0	0.0	9711319
ERR3383639	PRJEB33109	ERP115877	ILLUMINA	Puccinia striiformis	Bacteria	14.71	10.66	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.8%)	Fungi	1	False	multi_species	True	3.4	0.0	10.66	0.0	0.0	28747259
SRR29057075	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Triticum aestivum	12.69	0.9	Puccinia triticina	208348		Puccinia graminis (0.1%)	Fungi	1	True	multi_species	True	52.34	0.0	2.89	0.0	0.0	21543893
ERR3188443	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticum aestivum	28.46	5.67	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.4%)	Fungi	1	True	multi_species	True	2.77	0.0	3.01	0.0	0.0	24656216
SRR33696076	PRJNA1267768	SRP587572	ELEMENT	Puccinia graminis f. sp. tritici	Triticum aestivum	24.62	1.55	Puccinia graminis f. sp. tritici			Puccinia graminis (40.0%)	Fungi	1		multi_species	True	40.67	0.0	7.1	0.0	0.0	51547906
SRR32620576	PRJNA1231252	SRP568890	ILLUMINA	Puccinia striiformis f. sp. tritici	Stenosarchaea group	10.84	0.23	Puccinia striiformis f. sp. tritici			Puccinia striiformis (45.5%)	Fungi	1		multi_species	True	53.25	0.03	1.14	0.0	0.0	14547426
SRR18901622	PRJNA831271	SRP371880	ILLUMINA	Pseudomonas syringae pv. syringae	Pseudomonas syringae	3.76	0.55	Pseudomonas syringae pv. syringae			Pseudomonas syringae (0.6%)	Bacteria	1		multi_species	True	0.0	0.0	56.3	0.0	0.0	29524636
SRR18901623	PRJNA831271	SRP371880	ILLUMINA	Pseudomonas syringae pv. syringae	Pseudomonas syringae	3.81	0.55	Pseudomonas syringae pv. syringae			Pseudomonas syringae (0.6%)	Bacteria	1		multi_species	True	0.0	0.0	56.34	0.0	0.0	28905694
SRR18901624	PRJNA831271	SRP371880	ILLUMINA	Pseudomonas syringae pv. syringae	Pseudomonas syringae	3.9	0.55	Pseudomonas syringae pv. syringae			Pseudomonas syringae (0.6%)	Bacteria	1		multi_species	True	0.0	0.0	56.31	0.0	0.0	29869916
SRR18901625	PRJNA831271	SRP371880	ILLUMINA	Pseudomonas syringae pv. syringae	Pseudomonas syringae	3.98	0.55	Pseudomonas syringae pv. syringae			Pseudomonas syringae (0.6%)	Bacteria	1		multi_species	True	0.0	0.0	56.32	0.0	0.0	29641505
SRR28704973	PRJNA1100932	SRP502017	ILLUMINA	Penicillium italicum	Penicillium expansum	32.85	5.95	Penicillium italicum	40296		Penicillium expansum (6.0%)	Fungi	1	False	multi_species	True	37.09	0.07	0.42	0.0	0.0	21855807
SRR29076533	PRJNA1113144	SRP508492	ILLUMINA	Fusarium oxysporum	Musa acuminata	55.07	54.67	Fusarium oxysporum	5507		Fusarium odoratissimum (1.4%)	Fungi	1	True	multi_species	True	25.03	0.0	2.0	0.0	0.0	26498063
ERR1607750	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	Zymoseptoria tritici	10.43	0.79	Puccinia striiformis	27350		Zymoseptoria tritici (0.8%)	Fungi	1	False	multi_species	False	1.67	0.0	0.34	0.0	0.0	20195228
SRR9050961	PRJNA540383	SRP198319	ILLUMINA	Fusarium pseudograminearum	Triticum aestivum	69.52	11.55	Fusarium pseudograminearum	101028		Alternaria alternata (0.1%)	Fungi	1	True	multi_species	False	5.07	0.34	0.21	0.0	0.0	53770667
SRR33330108	PRJNA1250817	SRP581651	ILLUMINA	Puccinia striiformis f. sp. tritici	Puccinia striiformis	33.6	28.87	Puccinia striiformis f. sp. tritici			Puccinia striiformis (28.9%)	Fungi	1		multi_species	True	34.55	0.02	4.11	0.0	0.0	35856874
SRR1576784	PRJNA256347	SRP045050	ILLUMINA	Puccinia striiformis f. sp. tritici	Puccinia striiformis	54.27	14.67	Puccinia striiformis f. sp. tritici			Puccinia striiformis (14.7%)	Fungi	1		multi_species	True	18.27	0.02	1.24	0.0	0.0	32762085
SRR10201806	PRJNA574904	SRP223667	ILLUMINA	Monilinia fructicola	Botrytis cinerea	6.27	2.66	Monilinia fructicola	38448		Botrytis cinerea (2.7%)	Fungi	1	False	multi_species	False	10.24	3.26	0.04	0.0	0.0	18536185
ERR3383634	PRJEB33109	ERP115877	ILLUMINA	Puccinia striiformis	Triticum aestivum	10.25	2.2	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.7%)	Fungi	1	True	multi_species	True	2.79	0.0	12.58	0.0	0.0	26844946
SRR23815958	PRJNA643593	SRP272373	ILLUMINA	Fusarium pseudograminearum	Fusarium graminearum	15.62	5.09	Fusarium pseudograminearum	101028		Fusarium graminearum (5.1%)	Fungi	1	False	multi_species	True	56.18	0.06	5.48	0.0	0.0	24644765
SRR29057051	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	4.08	1.09	Puccinia triticina	208348		Puccinia graminis (0.2%)	Fungi	1	False	multi_species	True	67.18	0.0	4.16	0.0	0.0	14919209
ERR12013033	PRJEB65589	ERP150722	ILLUMINA	Puccinia graminis f. sp. tritici	Triticum aestivum	8.07	0.48	Puccinia graminis f. sp. tritici			Puccinia graminis (35.1%)	Fungi	1		multi_species	True	40.85	0.01	7.28	0.0	0.0	12321162
SRR8569207	PRJNA357960	SRP185754	ION_TORRENT	Pseudomonas syringae pv. actinidiae	Pseudomonas syringae	10.11	2.06	Pseudomonas syringae pv. actinidiae			Pseudomonas syringae (2.1%)	Bacteria	1		multi_species	True	0.0	0.0	70.45	0.0	0.0	239532
SRR13349975	PRJNA687280	SRP300250	ILLUMINA	Sclerotinia sclerotiorum	Cicer arietinum	62.43	60.73	Sclerotinia sclerotiorum	5180		Botrytis cinerea (0.8%)	Fungi	1	False	multi_species	False	27.51	0.0	0.44	0.0	0.0	51157482
ERR1607754	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	Zymoseptoria tritici	9.1	1.4	Puccinia striiformis	27350		Zymoseptoria tritici (1.4%)	Fungi	1	False	multi_species	False	1.55	0.0	1.67	0.0	0.0	21224037
SRR34575225	PRJNA1292970	SRP601665	ILLUMINA	Puccinia graminis f. sp. tritici	Hordeum vulgare	12.99	7.89	Puccinia graminis f. sp. tritici			Puccinia graminis (27.1%)	Fungi	1		multi_species	True	35.03	0.0	1.31	0.0	0.0	20545339
ERR15005524	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Triticum aestivum	46.59	3.29	Puccinia triticina	208348		Zymoseptoria tritici (1.5%)	Fungi	1	True	multi_species	False	3.77	0.1	6.05	0.0	0.0	27871562
ERR3170256	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Puccinia striiformis	14.8	1.2	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.5%)	Fungi	1	False	multi_species	True	2.83	0.15	2.9	0.0	0.0	21846927
ERR15005464	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Puccinia triticina	32.02	17.41	Puccinia triticina	208348		Puccinia graminis (0.3%)	Fungi	1	False	multi_species	True	20.97	2.8	7.03	0.0	0.0	23121202
SRR34575269	PRJNA1292970	SRP601665	ILLUMINA	Puccinia graminis f. sp. tritici	Homo sapiens	11.55	1.51	Puccinia graminis f. sp. tritici			Puccinia graminis (21.6%)	Fungi	1		multi_species	True	28.76	0.0	3.97	0.0	0.0	11220361
SRR8569203	PRJNA357960	SRP185754	ION_TORRENT	Pseudomonas syringae pv. actinidiae	Pararheinheimera texasensis	13.04	2.53	Pseudomonas syringae pv. actinidiae			Pseudomonas syringae (0.3%)	Bacteria	1		multi_species	True	0.0	0.0	62.59	0.0	0.0	274106
SRR38293566	PRJNA1457771	SRP695472	OXFORD_NANOPORE	Puccinia striiformis f. sp. tritici	Triticum aestivum	20.93	4.11	Puccinia striiformis f. sp. tritici			Puccinia striiformis (50.4%)	Fungi	1		multi_species	True	50.58	0.31	0.17	0.0	0.0	5474180
ERR1607782	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	Zymoseptoria tritici	11.72	1.28	Puccinia striiformis	27350		Zymoseptoria tritici (1.3%)	Fungi	1	False	multi_species	False	1.55	0.0	0.09	0.0	0.0	24946757
ERR3188479	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticinae	37.4	26.33	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.3%)	Fungi	1	False	multi_species	True	1.29	0.0	6.72	0.0	0.0	24228043
ERR3188442	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticinae	13.27	9.71	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.6%)	Fungi	1	False	multi_species	True	4.36	0.0	4.58	0.0	0.0	22436988
SRR34575233	PRJNA1292970	SRP601665	ILLUMINA	Puccinia graminis f. sp. tritici	Pleosporineae	5.5	2.18	Puccinia graminis f. sp. tritici			Puccinia graminis (21.1%)	Fungi	1		multi_species	True	31.6	0.0	1.58	0.0	0.0	36782749
SRR33296415	PRJNA1248058	SRP580907	ILLUMINA	Phytophthora capsici	Capsicum annuum	80.31	74.67	Phytophthora capsici	4784		Phytophthora infestans (0.3%)	Oomycota	1	True	multi_species	True	0.09	0.0	1.02	2.88	0.0	22562538
