Run	mode	BioSample	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR14298044	mal	SAMN18825691	PRJNA542165	SRP197368	ILLUMINA	Fusarium asiaticum	Fusarium graminearum	28.07	6.46	Fusarium asiaticum	282267		Fusarium graminearum (6.5%); Fusarium pseudograminearum (0.6%)	Fungi	2	novel_host_range	multi_species	True	1	True	11.5	0.0	0.16	0.0	0.0	89985934
SRR7797535	mal	SAMN09927124	PRJNA486288	SRP159931	ILLUMINA	Fusarium graminearum	Aegilops tauschii	9.05	7.68	Fusarium graminearum	5518		Alternaria alternata (0.9%); Fusarium pseudograminearum (0.4%)	Fungi	2	unresolved	multi_species	True	1	True	67.31	0.0	0.0	0.0	0.0	26807825
SRR31919493	mal	SAMN46137118	PRJNA1207595	SRP555889	ILLUMINA	Phytophthora capsici	Phytophthora nicotianae	4.67	3.42	Phytophthora capsici	4784		Phytophthora nicotianae (3.4%); Phytophthora infestans (1.8%)	Oomycota	2	novel_host_range	multi_species	True	1	True	0.0	0.0	0.37	15.6	0.0	31266132
SRR31919486	mal	SAMN46137120	PRJNA1207595	SRP555889	ILLUMINA	Phytophthora capsici	Capsicum annuum	1.38	1.23	Phytophthora capsici	4784		Phytophthora nicotianae (3.0%); Phytophthora infestans (1.9%)	Oomycota	2	known	multi_species	True	3	True	0.0	0.0	0.5	14.37	0.0	31918005
SRR18188805	mal	SAMN26350161	PRJNA811707	SRP362092	BGISEQ	Penicillium italicum	Penicillium expansum	7.19	5.04	Penicillium italicum	40296		Penicillium expansum (5.0%); Penicillium digitatum (1.9%)	Fungi	2	novel_host_range	multi_species	True	1	True	41.95	0.0	0.27	0.0	0.0	41956920
SRR21195573	mal	SAMN30451164	PRJNA872313	SRP393916	ILLUMINA	Colletotrichum siamense	Mangifera indica	83.83	79.12	Colletotrichum siamense	690259		Colletotrichum fructicola (0.5%); Colletotrichum gloeosporioides (0.2%)	Fungi	2	novel_host_range	multi_species	True	3	False	8.29	0.0	0.21	0.0	0.0	34695120
SRR33296425	mal	SAMN47852634	PRJNA1248058	SRP580907	ILLUMINA	Phytophthora capsici	Capsicum annuum	9.26	8.28	Phytophthora capsici	4784		Phytophthora infestans (1.6%); Phytophthora sojae (0.8%)	Oomycota	2	known	multi_species	True	9	False	0.33	0.0	3.22	13.61	0.0	24329054
SRR29056970	mal	SAMN41403877	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Triticum aestivum	12.12	0.95	Puccinia triticina	208348		Puccinia graminis (0.2%); Puccinia striiformis (0.1%)	Fungi	2	known	multi_species	True	1	True	62.03	0.34	4.64	0.0	0.0	32074927
SRR31919492	mal	SAMN46137119	PRJNA1207595	SRP555889	ILLUMINA	Phytophthora capsici	Cucumis melo	8.4	6.58	Phytophthora capsici	4784		Phytophthora nicotianae (2.7%); Phytophthora infestans (1.7%)	Oomycota	2	novel_host_range	multi_species	True	1	True	0.0	0.0	0.42	12.86	0.0	24356307
ERR15005488	mal	SAMEA117592965	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Zymoseptoria tritici	49.27	5.66	Puccinia triticina	208348		Zymoseptoria tritici (5.7%); Puccinia graminis (0.1%)	Fungi	2	novel_host_range	multi_species	True	1	True	17.89	0.5	3.69	0.0	0.0	19748324
ERR3170248	mal	SAMEA5366370	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Puccinia striiformis	11.95	1.53	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.4%); Alternaria alternata (0.2%)	Fungi	2	novel_host_range	multi_species	True	1	True	3.59	0.11	1.93	0.0	0.0	18959568
SRR26501289	mal	SAMN37953618	PRJNA1031678	SRP468185	ILLUMINA	Fusarium asiaticum	Fusarium graminearum	33.08	13.18	Fusarium asiaticum	282267		Fusarium graminearum (13.2%); Fusarium pseudograminearum (1.3%)	Fungi	2	novel_host_range	multi_species	True	24	False	28.36	0.0	1.47	0.0	0.0	13921862
ERR4315658	mal	SAMEA7036301	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Alternaria alternata	27.17	0.25	Puccinia striiformis f. sp. tritici	168172		Alternaria alternata (0.3%); Pyrenophora tritici-repentis (0.1%)	Fungi	2	novel_host_range	multi_species	False	1	True	1.72	0.0	7.88	0.0	0.0	17349914
ERR4315586	mal	SAMEA7036229	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Alternaria alternata	3.6	2.02	Puccinia striiformis f. sp. tritici	168172		Alternaria alternata (2.0%); Bipolaris maydis (0.1%)	Fungi	2	novel_host_range	multi_species	False	1	True	11.89	0.0	8.76	0.0	0.0	18829284
ERR4315356	mal	SAMEA7035998	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Alternaria alternata	3.59	1.62	Puccinia striiformis f. sp. tritici	168172		Alternaria alternata (1.6%); Pyrenophora tritici-repentis (0.7%)	Fungi	2	novel_host_range	multi_species	False	1	True	9.75	0.0	10.26	0.0	0.0	16218227
ERR4315433	mal	SAMEA7036075	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Oryctolagus cuniculus	8.45	2.28	Puccinia striiformis f. sp. tritici	168172		Puccinia graminis (1.0%); Alternaria alternata (0.1%)	Fungi	2	unresolved	multi_species	True	1	True	1.49	0.0	12.1	0.0	0.0	25111110
ERR6847892	mal	SAMEA9973425	PRJEB47693	ERP131992	ILLUMINA	Puccinia graminis f. sp. tritici	Puccinia triticina	25.25	3.8	Puccinia graminis f. sp. tritici	56615		Puccinia triticina (3.8%); Parastagonospora nodorum (2.1%)	Fungi	2	novel_host_range	multi_species	True	1	True	50.71	0.0	0.55	0.0	0.0	19829984
SRR23515028	mal	SAMN33343953	PRJNA936198	SRP423251	ILLUMINA	Squash leaf curl virus	Chryseobacterium mucoviscidosis	11.8	0.68	Squash leaf curl virus	10829		Tomato chino La Paz virus (3.1%); Cucurbit leaf crumple virus (0.3%)	Viruses	2	unresolved	multi_species	False	1	True	0.0	21.12	53.16	0.0	0.0	82896
SRR32667339	mal	SAMN47293239	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	54.95	50.44	Orthotospovirus impatiensnecromaculae	3052576		Mirafiori lettuce big-vein virus (4.1%); Varicosavirus lactucae (0.9%)	Viruses	2	known	multi_species	False	1	True	0.0	32.76	1.2	0.0	0.0	209686522
SRR32741181	mal	SAMN47417318	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	56.35	46.04	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (0.8%); Mirafiori lettuce big-vein virus (0.4%)	Viruses	2	known	multi_species	False	1	True	0.0	26.47	1.63	0.0	0.0	15685628
ERR9891011	mal	SAMEA110186350	PRJEB53888	ERP138703	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	11.04	3.75	Tomato brown rugose fruit virus	1761477		Pepino mosaic virus (19.5%); Tobacco mosaic virus (0.2%)	Viruses	2	known	multi_species	False	1	True	0.0	72.29	5.08	0.0	0.0	5464494
SRR32667254	mal	SAMN47293325	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Ophiovirus mirafioriense	10.82	9.74	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (9.7%); Varicosavirus lactucae (0.9%)	Viruses	2	novel_host_range	multi_species	False	1	True	0.0	80.57	1.44	0.0	0.0	14179501
ERR9891012	mal	SAMEA110186351	PRJEB53888	ERP138703	ILLUMINA	Tomato brown rugose fruit virus	Solanum pennellii	11.6	0.17	Tomato brown rugose fruit virus	1761477		Pepino mosaic virus (20.6%); Tobacco mosaic virus (0.3%)	Viruses	2	unresolved	multi_species	False	1	True	0.0	74.45	3.84	0.0	0.0	7286817
SRR16885195	mal	SAMN22929452	PRJNA777477	SRP345145	ILLUMINA	Banana mild mosaic virus	Ananas comosus	52.08	0.44	Banana mild mosaic virus	148879		Cucumber mosaic virus (15.0%); Banana bract mosaic virus (0.1%)	Viruses	2	unresolved	multi_species	True	1	True	0.0	30.69	0.22	0.0	0.0	14791754
ERR5032760	mal	SAMEA7753675	PRJEB42296	ERP126134	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	7.2	4.37	Tomato brown rugose fruit virus	1761477		Tomato mosaic virus (61.7%); Tomato mottle mosaic virus (15.7%)	Viruses	2	known	multi_species	True	1	True	0.0	89.95	0.74	0.0	0.0	11160848
SRR32741180	mal	SAMN47417319	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	63.72	54.23	Orthotospovirus impatiensnecromaculae	3052576		Xanthomonas hortorum (2.5%); Xanthomonas campestris (1.3%)	Bacteria	2	known	multi_species	False	1	True	0.31	5.86	8.52	0.0	0.0	5042984
SRR34695331	mal	SAMN50023629	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	42.26	35.97	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (1.3%); Varicosavirus lactucae (0.4%)	Viruses	2	known	multi_species	False	1	True	0.0	39.89	1.54	0.0	0.0	32997203
SRR34695328	mal	SAMN50023632	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	49.6	26.24	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (4.8%); Mirafiori lettuce big-vein virus (3.4%)	Viruses	2	novel_host_range	multi_species	False	1	True	0.11	32.72	1.39	0.0	0.0	32762769
SRR34695335	mal	SAMN50023625	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	46.71	34.74	Orthotospovirus impatiensnecromaculae	3052576		Ophiovirus mirafioriense (1.3%); Varicosavirus lactucae (0.9%)	Viruses	2	novel_host_range	multi_species	False	1	True	0.0	37.54	1.35	0.0	0.0	24512185
SRR34695338	mal	SAMN50023666	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Lactuca sativa	31.99	29.08	Orthotospovirus impatiensnecromaculae	3052576		Mirafiori lettuce big-vein virus (7.1%); Varicosavirus lactucae (2.8%)	Viruses	2	known	multi_species	False	1	True	0.0	50.74	1.45	0.0	0.0	55504443
SRR32667285	mal	SAMN47293275	PRJNA1228670	SRP569900	ELEMENT	Orthotospovirus impatiensnecromaculae	Orthotospovirus impatiensnecromaculae	48.01	29.33	Orthotospovirus impatiensnecromaculae	3052576		Mirafiori lettuce big-vein virus (0.7%); Varicosavirus lactucae (0.4%)	Viruses	2	novel_host_range	multi_species	False	1	True	0.0	30.96	2.28	0.0	0.0	12504124
SRR32377461	mal	SAMN46815989	PRJNA1054045	SRP479188	ILLUMINA	Tomato brown rugose fruit virus	Solanum lycopersicum	34.96	16.33	Tomato brown rugose fruit virus	1761477		Tobacco mosaic virus (0.7%); Rehmannia mosaic virus (0.1%)	Viruses	2	known	multi_species	False	1	True	0.0	59.9	0.44	0.0	0.0	978573
SRR15184339	mal	SAMN17266943	PRJNA747857	SRP328864	ILLUMINA	Colletotrichum gloeosporioides	Hevea brasiliensis	22.26	21.65	Colletotrichum gloeosporioides	474922		Colletotrichum fructicola (5.3%)	Fungi	1	known	multi_species	True	6	True	69.45	0.0	0.26	0.0	0.0	49318083
ERR4315583	mal	SAMEA7036226	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	unclassified Riboviria	1.38	0.1	Puccinia striiformis f. sp. tritici	168172		Zymoseptoria tritici (29.0%)	Fungi	1	unresolved	multi_species	False	1	True	33.16	0.11	3.71	0.0	0.0	20519834
SRR29077178	mal	SAMN41447203	PRJNA1113144	SRP508492	ILLUMINA	Fusarium oxysporum	Musa acuminata	34.43	34.29	Fusarium oxysporum	5507		Fusarium odoratissimum (15.7%)	Fungi	1	known	multi_species	True	1	True	45.9	0.0	0.7	0.0	0.0	28221054
SRR34708599	mal	SAMN50024742	PRJNA1293538	SRP603426	ILLUMINA	Fusarium graminearum	Zea mays	59.23	53.13	Fusarium graminearum	5518		Fusarium pseudograminearum (0.2%)	Fungi	1	known	multi_species	True	1	True	27.84	0.0	0.83	0.0	0.0	47855651
ERR1607845	mal	SAMEA4415763	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	BOP clade	5.43	1.54	Puccinia striiformis	27350		Zymoseptoria tritici (9.3%)	Fungi	1	unresolved	multi_species	False	1	True	9.89	0.0	0.0	0.0	0.0	15815046
ERR15005476	mal	SAMEA117592953	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Triticum aestivum	62.35	6.25	Puccinia triticina	208348		Puccinia graminis (0.1%)	Fungi	1	known	multi_species	True	1	True	9.26	0.48	3.0	0.0	0.0	19507828
ERR3170195	mal	SAMEA5366317	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Mesangiospermae	10.61	10.2	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.7%)	Fungi	1	unresolved	multi_species	True	1	True	5.68	0.0	4.9	0.0	0.0	21513708
SRR29057283	mal	SAMN41403953	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	13.51	0.88	Puccinia triticina	208348		Puccinia graminis (0.2%)	Fungi	1	unresolved	multi_species	True	1	True	49.18	0.27	11.06	0.0	0.0	25040296
SRR10201818	mal	SAMN12871616	PRJNA574904	SRP223667	ILLUMINA	Monilinia fructicola	Amygdaleae	2.23	2.15	Monilinia fructicola	38448		Botrytis cinerea (4.3%)	Fungi	1	unresolved	multi_species	False	1	True	16.3	1.15	0.0	0.0	0.0	20119524
SRR12329588	mal	SAMN14751196	PRJNA628751	SRP273687	ILLUMINA	Colletotrichum camelliae	Colletotrichum fructicola	34.43	26.67	Colletotrichum camelliae	538528		Colletotrichum fructicola (26.7%)	Fungi	1	novel_host_range	multi_species	True	6	True	32.38	0.0	0.92	0.0	0.0	38155536
ERR4315615	mal	SAMEA7036258	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Parastagonospora nodorum	23.37	3.0	Puccinia striiformis f. sp. tritici	168172		Parastagonospora nodorum (3.0%)	Fungi	1	novel_host_range	multi_species	False	1	True	4.25	0.0	4.14	0.0	0.0	20549885
ERR3170210	mal	SAMEA5366332	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticinae	33.86	24.82	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.5%)	Fungi	1	unresolved	multi_species	True	1	True	1.73	0.0	5.81	0.0	0.0	19576872
ERR3170229	mal	SAMEA5366351	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Puccinia striiformis	8.2	1.39	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.6%)	Fungi	1	novel_host_range	multi_species	True	1	True	6.14	0.0	5.11	0.0	0.0	22259503
SRR28763274	mal	SAMN40926573	PRJNA1092066	SRP503255	ILLUMINA	Fusarium oxysporum f. sp. lactucae	Lactuca sativa	76.83	75.86	Fusarium oxysporum f. sp. lactucae	299031		Fusarium odoratissimum (1.1%)	Fungi	1	novel_host_range	multi_species	True	4	False	15.56	0.0	0.26	0.0	0.0	77899863
SRR12329589	mal	SAMN14751196	PRJNA628751	SRP273687	ILLUMINA	Colletotrichum camelliae	Camellia sinensis	57.43	56.86	Colletotrichum camelliae	538528		Colletotrichum fructicola (17.1%)	Fungi	1	novel_host_range	multi_species	True	6	False	21.09	0.0	0.59	0.0	0.0	36878152
ERR1954101	mal	SAMEA104037032	PRJEB20582	ERP022751	ILLUMINA	Pyricularia oryzae	BOP clade	19.34	4.79	Pyricularia oryzae	318829		Bipolaris sorokiniana (0.6%)	Fungi	1	unresolved	multi_species	False	30	False	1.89	0.0	0.81	0.0	0.0	9711319
ERR3383639	mal	SAMEA5723244	PRJEB33109	ERP115877	ILLUMINA	Puccinia striiformis	Bacteria	14.71	10.66	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.8%)	Fungi	1	unresolved	multi_species	True	1	True	3.4	0.0	10.66	0.0	0.0	28747259
SRR29057075	mal	SAMN41403794	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Triticum aestivum	12.69	0.9	Puccinia triticina	208348		Puccinia graminis (0.1%)	Fungi	1	known	multi_species	True	1	True	52.34	0.0	2.89	0.0	0.0	21543893
ERR3188443	mal	SAMEA5366264	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticum aestivum	28.46	5.67	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.4%)	Fungi	1	known	multi_species	True	1	True	2.77	0.0	3.01	0.0	0.0	24656216
SRR28704973	mal	SAMN40982024	PRJNA1100932	SRP502017	ILLUMINA	Penicillium italicum	Penicillium expansum	32.85	5.95	Penicillium italicum	40296		Penicillium expansum (6.0%)	Fungi	1	novel_host_range	multi_species	True	1	True	37.09	0.0	0.42	0.0	0.0	21855807
SRR29076533	mal	SAMN41447192	PRJNA1113144	SRP508492	ILLUMINA	Fusarium oxysporum	Musa acuminata	55.07	54.67	Fusarium oxysporum	5507		Fusarium odoratissimum (1.4%)	Fungi	1	known	multi_species	True	1	True	25.03	0.0	2.0	0.0	0.0	26498063
ERR1607750	mal	SAMEA4415668	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	Zymoseptoria tritici	10.43	0.79	Puccinia striiformis	27350		Zymoseptoria tritici (0.8%)	Fungi	1	novel_host_range	multi_species	False	1	True	1.67	0.0	0.34	0.0	0.0	20195228
SRR9050961	mal	SAMN11521810	PRJNA540383	SRP198319	ILLUMINA	Fusarium pseudograminearum	Triticum aestivum	69.52	11.55	Fusarium pseudograminearum	101028		Alternaria alternata (0.1%)	Fungi	1	known	multi_species	False	1	True	5.07	0.34	0.21	0.0	0.0	53770667
SRR33330118	mal	SAMN47951725	PRJNA1250817	SRP581651	ILLUMINA	Puccinia striiformis f. sp. tritici	NPAAA clade	18.55	0.75	Puccinia striiformis f. sp. tritici	168172		environmental samples (0.5%)	Bacteria	1	unresolved	multi_species	False	1	True	0.0	0.0	10.7	0.0	0.0	23875143
SRR10201806	mal	SAMN12871599	PRJNA574904	SRP223667	ILLUMINA	Monilinia fructicola	Botrytis cinerea	6.27	2.66	Monilinia fructicola	38448		Botrytis cinerea (2.7%)	Fungi	1	novel_host_range	multi_species	False	1	True	10.24	3.26	0.0	0.0	0.0	18536185
ERR3383634	mal	SAMEA5723239	PRJEB33109	ERP115877	ILLUMINA	Puccinia striiformis	Triticum aestivum	10.25	2.2	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.7%)	Fungi	1	known	multi_species	True	1	True	2.79	0.0	12.58	0.0	0.0	26844946
ERR15005533	mal	SAMEA117593017	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	environmental samples	17.41	4.15	Puccinia triticina	208348		environmental samples (4.1%)	Bacteria	1	novel_host_range	multi_species	False	1	True	27.6	0.7	12.44	0.0	0.0	23603255
SRR23815958	mal	SAMN33724369	PRJNA643593	SRP272373	ILLUMINA	Fusarium pseudograminearum	Fusarium graminearum	15.62	5.09	Fusarium pseudograminearum	101028		Fusarium graminearum (5.1%)	Fungi	1	novel_host_range	multi_species	True	1	True	56.18	0.0	5.48	0.0	0.0	24644765
SRR29057051	mal	SAMN41403817	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	4.08	1.09	Puccinia triticina	208348		Puccinia graminis (0.2%)	Fungi	1	unresolved	multi_species	True	1	True	67.18	0.0	4.16	0.0	0.0	14919209
SRR13349975	mal	SAMN17140925	PRJNA687280	SRP300250	ILLUMINA	Sclerotinia sclerotiorum	Cicer arietinum	62.43	60.73	Sclerotinia sclerotiorum	5180		Botrytis cinerea (0.8%)	Fungi	1	novel_host_range	multi_species	False	1	True	27.51	0.0	0.44	0.0	0.0	51157482
ERR1607754	mal	SAMEA4415672	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	Zymoseptoria tritici	9.1	1.4	Puccinia striiformis	27350		Zymoseptoria tritici (1.4%)	Fungi	1	novel_host_range	multi_species	False	1	True	1.55	0.0	1.67	0.0	0.0	21224037
ERR15005524	mal	SAMEA117593008	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Triticum aestivum	46.59	3.29	Puccinia triticina	208348		Zymoseptoria tritici (1.5%)	Fungi	1	known	multi_species	False	1	True	3.77	0.0	6.05	0.0	0.0	27871562
ERR3170256	mal	SAMEA5366378	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Puccinia striiformis	14.8	1.2	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.5%)	Fungi	1	novel_host_range	multi_species	True	1	True	2.83	0.15	2.9	0.0	0.0	21846927
ERR15005464	mal	SAMEA117592941	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Puccinia triticina	32.02	17.41	Puccinia triticina	208348		Puccinia graminis (0.3%)	Fungi	1	novel_host_range	multi_species	True	1	True	20.97	2.8	7.03	0.0	0.0	23121202
ERR1607782	mal	SAMEA4415700	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	Zymoseptoria tritici	11.72	1.28	Puccinia striiformis	27350		Zymoseptoria tritici (1.3%)	Fungi	1	novel_host_range	multi_species	False	1	True	1.55	0.0	0.0	0.0	0.0	24946757
ERR3188479	mal	SAMEA5366298	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticinae	37.4	26.33	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.3%)	Fungi	1	unresolved	multi_species	True	1	True	1.29	0.0	6.72	0.0	0.0	24228043
ERR3188442	mal	SAMEA5366263	PRJEB31334	ERP113880	ILLUMINA	Puccinia striiformis	Triticinae	13.27	9.71	Puccinia striiformis	27350		Puccinia graminis f. sp. tritici CRL 75-36-700-3 (0.6%)	Fungi	1	unresolved	multi_species	True	1	True	4.36	0.0	4.58	0.0	0.0	22436988
SRR33296415	mal	SAMN47852634	PRJNA1248058	SRP580907	ILLUMINA	Phytophthora capsici	Capsicum annuum	80.31	74.67	Phytophthora capsici	4784		Phytophthora infestans (0.3%)	Oomycota	1	known	multi_species	True	9	False	0.0	0.0	1.02	2.88	0.0	22562538
SRR364402	mal	SAMN00754073	PRJNA148307	SRP009324	ILLUMINA	Colletotrichum higginsianum	Arabidopsis thaliana	60.17	41.02	Colletotrichum higginsianum	80884		Colletotrichum graminicola (0.4%)	Fungi	1	known	multi_species	True	2	True	1.82	0.0	0.0	0.0	0.0	13309402
ERR15005517	mal	SAMEA117592994	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Triticum aestivum	55.92	7.9	Puccinia triticina	208348		Pyrenophora tritici-repentis (0.1%)	Fungi	1	known	multi_species	False	1	True	14.91	3.74	2.45	0.0	0.0	19829059
ERR3500558	mal	SAMEA5920113	PRJEB34186	ERP117056	ILLUMINA	Pyrenophora teres f. teres	Pyrenophora tritici-repentis	46.69	1.0	Pyrenophora teres f. teres	97479		Pyrenophora tritici-repentis (1.0%)	Fungi	1	novel_host_range	multi_species	True	4	False	1.4	0.0	1.96	0.0	0.0	43493714
SRR16526243	mal	SAMN22064444	PRJNA768796	SRP340623	ILLUMINA	Fusarium graminearum PH-1	Fusarium pseudograminearum	2.74	0.45	Fusarium graminearum PH-1	229533		Fusarium pseudograminearum (0.4%)	Fungi	1	novel_host_range	multi_species	True	9	False	90.45	0.0	0.0	0.0	0.0	31427818
SRR13349958	mal	SAMN17140906	PRJNA687280	SRP300250	ILLUMINA	Sclerotinia sclerotiorum	Cicer arietinum	81.84	80.26	Sclerotinia sclerotiorum	5180		Botrytis cinerea (0.2%)	Fungi	1	novel_host_range	multi_species	False	1	True	5.72	0.0	2.68	0.0	0.0	56866290
SRR29057154	mal	SAMN41403889	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Triticum aestivum	23.83	1.89	Puccinia triticina	208348		Puccinia graminis (0.1%)	Fungi	1	known	multi_species	True	1	True	51.03	0.0	3.61	0.0	0.0	38490417
SRR364403	mal	SAMN00754073	PRJNA148307	SRP009324	ILLUMINA	Colletotrichum higginsianum	Arabidopsis thaliana	60.48	41.25	Colletotrichum higginsianum	80884		Colletotrichum graminicola (0.4%)	Fungi	1	known	multi_species	True	2	False	1.85	0.0	0.0	0.0	0.0	13291948
SRR29056964	mal	SAMN41403882	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	unclassified Riboviria	5.6	0.36	Puccinia triticina	208348		Puccinia graminis (0.2%)	Fungi	1	unresolved	multi_species	True	1	True	64.85	0.36	7.09	0.0	0.0	40115825
